i,j,age,age2,education,female,impact,ind_unc,j_,lr_i,lr_i_unc,lr_ij,lr_ij_unc,lr_j,lr_j_unc,polinterest,risk,satisdmo,sq,sq_unc,ut_ij,ut_j,vote,vote_ij
1179,CDU/CSU,52,2704,Abitur,f,gering,2,CDU/CSU,-2,ziemlich sicher,0,ziemlich sicher,-.017576899,1.1010672,mittelmäßig,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-2,-1.9824231,Linke,0
1179,SPD,52,2704,Abitur,f,gering,2,SPD,-2,ziemlich sicher,-2,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,0,-.69868171,Linke,0
1179,Grüne,52,2704,Abitur,f,gering,2,Grüne,-2,ziemlich sicher,-3,ziemlich sicher,-1.7564344,1.165725,mittelmäßig,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-1,-.24356556,Linke,0
1179,AfD,52,2704,Abitur,f,gering,2,AfD,-2,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,mittelmäßig,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-7,-5.195857,Linke,0
1179,Linke,52,2704,Abitur,f,gering,2,Linke,-2,ziemlich sicher,-3,ziemlich sicher,-3.566855,.7859385,mittelmäßig,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-1,-1.566855,Linke,1
1179,FDP,52,2704,Abitur,f,gering,2,FDP,-2,ziemlich sicher,0,ziemlich sicher,-.28876334,1.2912743,mittelmäßig,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-2,-1.7112367,Linke,0
1180,CDU/CSU,63,3969,Realschule,m,gering,2,CDU/CSU,1,sehr sicher,-1,sehr sicher,-.017576899,1.1010672,ziemlich stark,keine Vorlieben,teils/ teils,-3,sehr sicher,-2,-1.0175769,AfD,0
1180,SPD,63,3969,Realschule,m,gering,2,SPD,1,sehr sicher,-3,sehr sicher,-1.3013183,1.1161331,ziemlich stark,keine Vorlieben,teils/ teils,-3,sehr sicher,-4,-2.3013182,AfD,0
1180,Grüne,63,3969,Realschule,m,gering,2,Grüne,1,sehr sicher,-4,sehr sicher,-1.7564344,1.165725,ziemlich stark,keine Vorlieben,teils/ teils,-3,sehr sicher,-5,-2.7564344,AfD,0
1180,AfD,63,3969,Realschule,m,gering,2,AfD,1,sehr sicher,1,sehr sicher,3.1958568,.6836158,ziemlich stark,keine Vorlieben,teils/ teils,-3,sehr sicher,0,-2.1958568,AfD,1
1180,Linke,63,3969,Realschule,m,gering,2,Linke,1,sehr sicher,-5,sehr sicher,-3.566855,.7859385,ziemlich stark,keine Vorlieben,teils/ teils,-3,sehr sicher,-6,-4.566855,AfD,0
1180,FDP,63,3969,Realschule,m,gering,2,FDP,1,sehr sicher,-2,sehr sicher,-.28876334,1.2912743,ziemlich stark,keine Vorlieben,teils/ teils,-3,sehr sicher,-3,-1.2887633,AfD,0
1181,CDU/CSU,50,2500,Hochschulstudium,f,sehr groß,1,CDU/CSU,-5,sehr sicher,0,sehr sicher,-.017576899,1.1010672,mittelmäßig,Sicherheit,teils/ teils,0,ziemlich sicher,-5,-4.9824233,Grüne,0
1181,SPD,50,2500,Hochschulstudium,f,sehr groß,1,SPD,-5,sehr sicher,-1,sehr sicher,-1.3013183,1.1161331,mittelmäßig,Sicherheit,teils/ teils,0,ziemlich sicher,-4,-3.6986818,Grüne,0
1181,Grüne,50,2500,Hochschulstudium,f,sehr groß,1,Grüne,-5,sehr sicher,-5,sehr sicher,-1.7564344,1.165725,mittelmäßig,Sicherheit,teils/ teils,0,ziemlich sicher,0,-3.2435656,Grüne,1
1181,AfD,50,2500,Hochschulstudium,f,sehr groß,1,AfD,-5,sehr sicher,5,sehr sicher,3.1958568,.6836158,mittelmäßig,Sicherheit,teils/ teils,0,ziemlich sicher,-10,-8.195857,Grüne,0
1181,Linke,50,2500,Hochschulstudium,f,sehr groß,1,Linke,-5,sehr sicher,-5,sehr sicher,-3.566855,.7859385,mittelmäßig,Sicherheit,teils/ teils,0,ziemlich sicher,0,-1.433145,Grüne,0
1181,FDP,50,2500,Hochschulstudium,f,sehr groß,1,FDP,-5,sehr sicher,-2,sehr sicher,-.28876334,1.2912743,mittelmäßig,Sicherheit,teils/ teils,0,ziemlich sicher,-3,-4.7112365,Grüne,0
1183,CDU/CSU,46,2116,Abitur,m,gering,0,CDU/CSU,3,sehr sicher,1,sehr sicher,-.017576899,1.1010672,sehr stark,häufig Risiken,teils/ teils,-2,sehr sicher,-2,-3.0175769,CDU/CSU,1
1183,SPD,46,2116,Abitur,m,gering,0,SPD,3,sehr sicher,-3,sehr sicher,-1.3013183,1.1161331,sehr stark,häufig Risiken,teils/ teils,-2,sehr sicher,-6,-4.3013182,CDU/CSU,0
1183,Grüne,46,2116,Abitur,m,gering,0,Grüne,3,sehr sicher,-2,sehr sicher,-1.7564344,1.165725,sehr stark,häufig Risiken,teils/ teils,-2,sehr sicher,-5,-4.7564344,CDU/CSU,0
1183,AfD,46,2116,Abitur,m,gering,0,AfD,3,sehr sicher,4,sehr sicher,3.1958568,.6836158,sehr stark,häufig Risiken,teils/ teils,-2,sehr sicher,-1,-.19585681,CDU/CSU,0
1183,Linke,46,2116,Abitur,m,gering,0,Linke,3,sehr sicher,-5,sehr sicher,-3.566855,.7859385,sehr stark,häufig Risiken,teils/ teils,-2,sehr sicher,-8,-6.566855,CDU/CSU,0
1183,FDP,46,2116,Abitur,m,gering,0,FDP,3,sehr sicher,1,sehr sicher,-.28876334,1.2912743,sehr stark,häufig Risiken,teils/ teils,-2,sehr sicher,-2,-3.2887633,CDU/CSU,0
1184,CDU/CSU,40,1600,Abitur,f,groß,1,CDU/CSU,1,ziemlich sicher,1,ziemlich sicher,-.017576899,1.1010672,mittelmäßig,Sicherheit,teils/ teils,2,ziemlich sicher,0,-1.0175769,FDP,0
1184,SPD,40,1600,Abitur,f,groß,1,SPD,1,ziemlich sicher,0,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,Sicherheit,teils/ teils,2,ziemlich sicher,-1,-2.3013182,FDP,0
1184,Grüne,40,1600,Abitur,f,groß,1,Grüne,1,ziemlich sicher,0,ziemlich sicher,-1.7564344,1.165725,mittelmäßig,Sicherheit,teils/ teils,2,ziemlich sicher,-1,-2.7564344,FDP,0
1184,AfD,40,1600,Abitur,f,groß,1,AfD,1,ziemlich sicher,-5,ziemlich sicher,3.1958568,.6836158,mittelmäßig,Sicherheit,teils/ teils,2,ziemlich sicher,-6,-2.1958568,FDP,0
1184,Linke,40,1600,Abitur,f,groß,1,Linke,1,ziemlich sicher,-3,ziemlich sicher,-3.566855,.7859385,mittelmäßig,Sicherheit,teils/ teils,2,ziemlich sicher,-4,-4.566855,FDP,0
1184,FDP,40,1600,Abitur,f,groß,1,FDP,1,ziemlich sicher,0,ziemlich sicher,-.28876334,1.2912743,mittelmäßig,Sicherheit,teils/ teils,2,ziemlich sicher,-1,-1.2887633,FDP,1
1185,CDU/CSU,20,400,Abitur,f,groß,0,CDU/CSU,-3,ziemlich sicher,1,ziemlich sicher,-.017576899,1.1010672,mittelmäßig,keine Vorlieben,ziemlich zufrieden,0,ziemlich sicher,-4,-2.9824231,Linke,0
1185,SPD,20,400,Abitur,f,groß,0,SPD,-3,ziemlich sicher,-1,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,keine Vorlieben,ziemlich zufrieden,0,ziemlich sicher,-2,-1.6986817,Linke,0
1185,Grüne,20,400,Abitur,f,groß,0,Grüne,-3,ziemlich sicher,-2,ziemlich sicher,-1.7564344,1.165725,mittelmäßig,keine Vorlieben,ziemlich zufrieden,0,ziemlich sicher,-1,-1.2435656,Linke,0
1185,AfD,20,400,Abitur,f,groß,0,AfD,-3,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,mittelmäßig,keine Vorlieben,ziemlich zufrieden,0,ziemlich sicher,-8,-6.195857,Linke,0
1185,Linke,20,400,Abitur,f,groß,0,Linke,-3,ziemlich sicher,-3,ziemlich sicher,-3.566855,.7859385,mittelmäßig,keine Vorlieben,ziemlich zufrieden,0,ziemlich sicher,0,-.56685495,Linke,1
1185,FDP,20,400,Abitur,f,groß,0,FDP,-3,ziemlich sicher,2,weder/noch,-.28876334,1.2912743,mittelmäßig,keine Vorlieben,ziemlich zufrieden,0,ziemlich sicher,-5,-2.7112367,Linke,0
1187,CDU/CSU,26,676,Hochschulstudium,m,groß,2,CDU/CSU,-2,ziemlich sicher,0,weder/noch,-.017576899,1.1010672,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-2,-1.9824231,Grüne,0
1187,SPD,26,676,Hochschulstudium,m,groß,2,SPD,-2,ziemlich sicher,-3,ziemlich sicher,-1.3013183,1.1161331,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-1,-.69868171,Grüne,0
1187,Grüne,26,676,Hochschulstudium,m,groß,2,Grüne,-2,ziemlich sicher,-2,ziemlich sicher,-1.7564344,1.165725,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,0,-.24356556,Grüne,1
1187,AfD,26,676,Hochschulstudium,m,groß,2,AfD,-2,ziemlich sicher,4,weder/noch,3.1958568,.6836158,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-6,-5.195857,Grüne,0
1187,Linke,26,676,Hochschulstudium,m,groß,2,Linke,-2,ziemlich sicher,-3,ziemlich sicher,-3.566855,.7859385,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-1,-1.566855,Grüne,0
1187,FDP,26,676,Hochschulstudium,m,groß,2,FDP,-2,ziemlich sicher,1,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-3,-1.7112367,Grüne,0
1188,CDU/CSU,56,3136,Realschule,f,gering,0,CDU/CSU,-5,sehr sicher,-5,sehr sicher,-.017576899,1.1010672,ziemlich stark,Sicherheit,teils/ teils,-5,sehr sicher,0,-4.9824233,CDU/CSU,1
1188,SPD,56,3136,Realschule,f,gering,0,SPD,-5,sehr sicher,-5,sehr sicher,-1.3013183,1.1161331,ziemlich stark,Sicherheit,teils/ teils,-5,sehr sicher,0,-3.6986818,CDU/CSU,0
1188,Grüne,56,3136,Realschule,f,gering,0,Grüne,-5,sehr sicher,-5,sehr sicher,-1.7564344,1.165725,ziemlich stark,Sicherheit,teils/ teils,-5,sehr sicher,0,-3.2435656,CDU/CSU,0
1188,AfD,56,3136,Realschule,f,gering,0,AfD,-5,sehr sicher,5,sehr sicher,3.1958568,.6836158,ziemlich stark,Sicherheit,teils/ teils,-5,sehr sicher,-10,-8.195857,CDU/CSU,0
1188,Linke,56,3136,Realschule,f,gering,0,Linke,-5,sehr sicher,-5,sehr sicher,-3.566855,.7859385,ziemlich stark,Sicherheit,teils/ teils,-5,sehr sicher,0,-1.433145,CDU/CSU,0
1188,FDP,56,3136,Realschule,f,gering,0,FDP,-5,sehr sicher,-5,sehr sicher,-.28876334,1.2912743,ziemlich stark,Sicherheit,teils/ teils,-5,sehr sicher,0,-4.7112365,CDU/CSU,0
1189,CDU/CSU,54,2916,Realschule,m,groß,3,CDU/CSU,0,weder/noch,0,ziemlich unsicher,-.017576899,1.1010672,mittelmäßig,Sicherheit,ziemlich zufrieden,-1,weder/noch,0,-.017576899,FDP,0
1189,SPD,54,2916,Realschule,m,groß,3,SPD,0,weder/noch,0,ziemlich unsicher,-1.3013183,1.1161331,mittelmäßig,Sicherheit,ziemlich zufrieden,-1,weder/noch,0,-1.3013183,FDP,0
1189,Grüne,54,2916,Realschule,m,groß,3,Grüne,0,weder/noch,0,ziemlich unsicher,-1.7564344,1.165725,mittelmäßig,Sicherheit,ziemlich zufrieden,-1,weder/noch,0,-1.7564344,FDP,0
1189,AfD,54,2916,Realschule,m,groß,3,AfD,0,weder/noch,4,ziemlich sicher,3.1958568,.6836158,mittelmäßig,Sicherheit,ziemlich zufrieden,-1,weder/noch,-4,-3.1958568,FDP,0
1189,Linke,54,2916,Realschule,m,groß,3,Linke,0,weder/noch,-2,weder/noch,-3.566855,.7859385,mittelmäßig,Sicherheit,ziemlich zufrieden,-1,weder/noch,-2,-3.566855,FDP,0
1189,FDP,54,2916,Realschule,m,groß,3,FDP,0,weder/noch,0,ziemlich unsicher,-.28876334,1.2912743,mittelmäßig,Sicherheit,ziemlich zufrieden,-1,weder/noch,0,-.28876334,FDP,1
1192,CDU/CSU,51,2601,Realschule,f,groß,2,CDU/CSU,0,weder/noch,-5,sehr sicher,-.017576899,1.1010672,ziemlich stark,Sicherheit,teils/ teils,-5,sehr sicher,-5,-.017576899,Linke,0
1192,SPD,51,2601,Realschule,f,groß,2,SPD,0,weder/noch,-5,sehr sicher,-1.3013183,1.1161331,ziemlich stark,Sicherheit,teils/ teils,-5,sehr sicher,-5,-1.3013183,Linke,0
1192,Grüne,51,2601,Realschule,f,groß,2,Grüne,0,weder/noch,-5,sehr sicher,-1.7564344,1.165725,ziemlich stark,Sicherheit,teils/ teils,-5,sehr sicher,-5,-1.7564344,Linke,0
1192,AfD,51,2601,Realschule,f,groß,2,AfD,0,weder/noch,2,ziemlich sicher,3.1958568,.6836158,ziemlich stark,Sicherheit,teils/ teils,-5,sehr sicher,-2,-3.1958568,Linke,0
1192,Linke,51,2601,Realschule,f,groß,2,Linke,0,weder/noch,-5,sehr sicher,-3.566855,.7859385,ziemlich stark,Sicherheit,teils/ teils,-5,sehr sicher,-5,-3.566855,Linke,1
1192,FDP,51,2601,Realschule,f,groß,2,FDP,0,weder/noch,-5,sehr sicher,-.28876334,1.2912743,ziemlich stark,Sicherheit,teils/ teils,-5,sehr sicher,-5,-.28876334,Linke,0
1193,CDU/CSU,58,3364,Hauptschule,m,groß,2,CDU/CSU,-1,ziemlich sicher,-1,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,keine Vorlieben,ziemlich zufrieden,0,weder/noch,0,-.98242313,Grüne,0
1193,SPD,58,3364,Hauptschule,m,groß,2,SPD,-1,ziemlich sicher,0,ziemlich sicher,-1.3013183,1.1161331,ziemlich stark,keine Vorlieben,ziemlich zufrieden,0,weder/noch,-1,-.30131829,Grüne,0
1193,Grüne,58,3364,Hauptschule,m,groß,2,Grüne,-1,ziemlich sicher,0,ziemlich sicher,-1.7564344,1.165725,ziemlich stark,keine Vorlieben,ziemlich zufrieden,0,weder/noch,-1,-.75643444,Grüne,1
1193,AfD,58,3364,Hauptschule,m,groß,2,AfD,-1,ziemlich sicher,3,sehr sicher,3.1958568,.6836158,ziemlich stark,keine Vorlieben,ziemlich zufrieden,0,weder/noch,-4,-4.195857,Grüne,0
1193,Linke,58,3364,Hauptschule,m,groß,2,Linke,-1,ziemlich sicher,-3,ziemlich sicher,-3.566855,.7859385,ziemlich stark,keine Vorlieben,ziemlich zufrieden,0,weder/noch,-2,-2.566855,Grüne,0
1193,FDP,58,3364,Hauptschule,m,groß,2,FDP,-1,ziemlich sicher,-3,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,keine Vorlieben,ziemlich zufrieden,0,weder/noch,-2,-.71123666,Grüne,0
1195,CDU/CSU,63,3969,Realschule,f,groß,2,CDU/CSU,-2,ziemlich sicher,-1,ziemlich sicher,-.017576899,1.1010672,mittelmäßig,Sicherheit,ziemlich zufrieden,-2,ziemlich sicher,-1,-1.9824231,SPD,0
1195,SPD,63,3969,Realschule,f,groß,2,SPD,-2,ziemlich sicher,-2,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,Sicherheit,ziemlich zufrieden,-2,ziemlich sicher,0,-.69868171,SPD,1
1195,Grüne,63,3969,Realschule,f,groß,2,Grüne,-2,ziemlich sicher,-3,ziemlich sicher,-1.7564344,1.165725,mittelmäßig,Sicherheit,ziemlich zufrieden,-2,ziemlich sicher,-1,-.24356556,SPD,0
1195,AfD,63,3969,Realschule,f,groß,2,AfD,-2,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,mittelmäßig,Sicherheit,ziemlich zufrieden,-2,ziemlich sicher,-7,-5.195857,SPD,0
1195,Linke,63,3969,Realschule,f,groß,2,Linke,-2,ziemlich sicher,-2,ziemlich sicher,-3.566855,.7859385,mittelmäßig,Sicherheit,ziemlich zufrieden,-2,ziemlich sicher,0,-1.566855,SPD,0
1195,FDP,63,3969,Realschule,f,groß,2,FDP,-2,ziemlich sicher,-1,ziemlich sicher,-.28876334,1.2912743,mittelmäßig,Sicherheit,ziemlich zufrieden,-2,ziemlich sicher,-1,-1.7112367,SPD,0
1196,CDU/CSU,34,1156,Hochschulstudium,f,groß,2,CDU/CSU,-1,ziemlich sicher,-1,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,0,-.98242313,CDU/CSU,1
1196,SPD,34,1156,Hochschulstudium,f,groß,2,SPD,-1,ziemlich sicher,-1,ziemlich sicher,-1.3013183,1.1161331,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,0,-.30131829,CDU/CSU,0
1196,Grüne,34,1156,Hochschulstudium,f,groß,2,Grüne,-1,ziemlich sicher,-1,ziemlich sicher,-1.7564344,1.165725,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,0,-.75643444,CDU/CSU,0
1196,AfD,34,1156,Hochschulstudium,f,groß,2,AfD,-1,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-6,-4.195857,CDU/CSU,0
1196,Linke,34,1156,Hochschulstudium,f,groß,2,Linke,-1,ziemlich sicher,-5,sehr sicher,-3.566855,.7859385,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-4,-2.566855,CDU/CSU,0
1196,FDP,34,1156,Hochschulstudium,f,groß,2,FDP,-1,ziemlich sicher,-2,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-1,-.71123666,CDU/CSU,0
1197,CDU/CSU,61,3721,Hauptschule,f,groß,1,CDU/CSU,4,ziemlich sicher,-4,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,keine Vorlieben,sehr unzufrieden,-4,ziemlich sicher,-8,-4.0175767,AfD,0
1197,SPD,61,3721,Hauptschule,f,groß,1,SPD,4,ziemlich sicher,-4,ziemlich sicher,-1.3013183,1.1161331,ziemlich stark,keine Vorlieben,sehr unzufrieden,-4,ziemlich sicher,-8,-5.3013182,AfD,0
1197,Grüne,61,3721,Hauptschule,f,groß,1,Grüne,4,ziemlich sicher,-5,ziemlich sicher,-1.7564344,1.165725,ziemlich stark,keine Vorlieben,sehr unzufrieden,-4,ziemlich sicher,-9,-5.7564344,AfD,0
1197,AfD,61,3721,Hauptschule,f,groß,1,AfD,4,ziemlich sicher,4,ziemlich sicher,3.1958568,.6836158,ziemlich stark,keine Vorlieben,sehr unzufrieden,-4,ziemlich sicher,0,-.80414319,AfD,1
1197,Linke,61,3721,Hauptschule,f,groß,1,Linke,4,ziemlich sicher,-5,ziemlich sicher,-3.566855,.7859385,ziemlich stark,keine Vorlieben,sehr unzufrieden,-4,ziemlich sicher,-9,-7.566855,AfD,0
1197,FDP,61,3721,Hauptschule,f,groß,1,FDP,4,ziemlich sicher,-4,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,keine Vorlieben,sehr unzufrieden,-4,ziemlich sicher,-8,-4.2887635,AfD,0
1198,CDU/CSU,60,3600,Realschule,m,groß,2,CDU/CSU,-1,sehr sicher,0,weder/noch,-.017576899,1.1010672,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-1,-.98242313,CDU/CSU,1
1198,SPD,60,3600,Realschule,m,groß,2,SPD,-1,sehr sicher,-1,ziemlich sicher,-1.3013183,1.1161331,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,0,-.30131829,CDU/CSU,0
1198,Grüne,60,3600,Realschule,m,groß,2,Grüne,-1,sehr sicher,1,weder/noch,-1.7564344,1.165725,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-2,-.75643444,CDU/CSU,0
1198,AfD,60,3600,Realschule,m,groß,2,AfD,-1,sehr sicher,5,ziemlich sicher,3.1958568,.6836158,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-6,-4.195857,CDU/CSU,0
1198,Linke,60,3600,Realschule,m,groß,2,Linke,-1,sehr sicher,-3,ziemlich sicher,-3.566855,.7859385,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,-2,-2.566855,CDU/CSU,0
1198,FDP,60,3600,Realschule,m,groß,2,FDP,-1,sehr sicher,-1,weder/noch,-.28876334,1.2912743,ziemlich stark,Sicherheit,ziemlich zufrieden,-1,ziemlich sicher,0,-.71123666,CDU/CSU,0
1199,CDU/CSU,47,2209,Realschule,f,gering,1,CDU/CSU,-3,ziemlich sicher,-3,sehr sicher,-.017576899,1.1010672,weniger stark,manchmal Risiken,teils/ teils,-4,ziemlich sicher,0,-2.9824231,CDU/CSU,1
1199,SPD,47,2209,Realschule,f,gering,1,SPD,-3,ziemlich sicher,-4,sehr sicher,-1.3013183,1.1161331,weniger stark,manchmal Risiken,teils/ teils,-4,ziemlich sicher,-1,-1.6986817,CDU/CSU,0
1199,Grüne,47,2209,Realschule,f,gering,1,Grüne,-3,ziemlich sicher,-4,sehr sicher,-1.7564344,1.165725,weniger stark,manchmal Risiken,teils/ teils,-4,ziemlich sicher,-1,-1.2435656,CDU/CSU,0
1199,AfD,47,2209,Realschule,f,gering,1,AfD,-3,ziemlich sicher,3,ziemlich sicher,3.1958568,.6836158,weniger stark,manchmal Risiken,teils/ teils,-4,ziemlich sicher,-6,-6.195857,CDU/CSU,0
1199,Linke,47,2209,Realschule,f,gering,1,Linke,-3,ziemlich sicher,-4,ziemlich sicher,-3.566855,.7859385,weniger stark,manchmal Risiken,teils/ teils,-4,ziemlich sicher,-1,-.56685495,CDU/CSU,0
1199,FDP,47,2209,Realschule,f,gering,1,FDP,-3,ziemlich sicher,-3,ziemlich sicher,-.28876334,1.2912743,weniger stark,manchmal Risiken,teils/ teils,-4,ziemlich sicher,0,-2.7112367,CDU/CSU,0
1201,CDU/CSU,55,3025,Realschule,m,sehr groß,1,CDU/CSU,-1,sehr sicher,-1,ziemlich sicher,-.017576899,1.1010672,mittelmäßig,unbedingte Sicherheit,ziemlich unzufrieden,-2,ziemlich sicher,0,-.98242313,SPD,0
1201,SPD,55,3025,Realschule,m,sehr groß,1,SPD,-1,sehr sicher,-2,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,unbedingte Sicherheit,ziemlich unzufrieden,-2,ziemlich sicher,-1,-.30131829,SPD,1
1201,Grüne,55,3025,Realschule,m,sehr groß,1,Grüne,-1,sehr sicher,-1,ziemlich sicher,-1.7564344,1.165725,mittelmäßig,unbedingte Sicherheit,ziemlich unzufrieden,-2,ziemlich sicher,0,-.75643444,SPD,0
1201,AfD,55,3025,Realschule,m,sehr groß,1,AfD,-1,sehr sicher,5,sehr sicher,3.1958568,.6836158,mittelmäßig,unbedingte Sicherheit,ziemlich unzufrieden,-2,ziemlich sicher,-6,-4.195857,SPD,0
1201,Linke,55,3025,Realschule,m,sehr groß,1,Linke,-1,sehr sicher,-5,sehr sicher,-3.566855,.7859385,mittelmäßig,unbedingte Sicherheit,ziemlich unzufrieden,-2,ziemlich sicher,-4,-2.566855,SPD,0
1201,FDP,55,3025,Realschule,m,sehr groß,1,FDP,-1,sehr sicher,-2,ziemlich sicher,-.28876334,1.2912743,mittelmäßig,unbedingte Sicherheit,ziemlich unzufrieden,-2,ziemlich sicher,-1,-.71123666,SPD,0
1203,CDU/CSU,66,4356,Hauptschule,f,gering,0,CDU/CSU,0,sehr sicher,-2,ziemlich unsicher,-.017576899,1.1010672,ziemlich stark,manchmal Risiken,ziemlich unzufrieden,0,ziemlich sicher,-2,-.017576899,SPD,0
1203,SPD,66,4356,Hauptschule,f,gering,0,SPD,0,sehr sicher,-1,sehr sicher,-1.3013183,1.1161331,ziemlich stark,manchmal Risiken,ziemlich unzufrieden,0,ziemlich sicher,-1,-1.3013183,SPD,1
1203,Grüne,66,4356,Hauptschule,f,gering,0,Grüne,0,sehr sicher,0,sehr unsicher,-1.7564344,1.165725,ziemlich stark,manchmal Risiken,ziemlich unzufrieden,0,ziemlich sicher,0,-1.7564344,SPD,0
1203,AfD,66,4356,Hauptschule,f,gering,0,AfD,0,sehr sicher,5,sehr sicher,3.1958568,.6836158,ziemlich stark,manchmal Risiken,ziemlich unzufrieden,0,ziemlich sicher,-5,-3.1958568,SPD,0
1203,Linke,66,4356,Hauptschule,f,gering,0,Linke,0,sehr sicher,0,weder/noch,-3.566855,.7859385,ziemlich stark,manchmal Risiken,ziemlich unzufrieden,0,ziemlich sicher,0,-3.566855,SPD,0
1203,FDP,66,4356,Hauptschule,f,gering,0,FDP,0,sehr sicher,-1,weder/noch,-.28876334,1.2912743,ziemlich stark,manchmal Risiken,ziemlich unzufrieden,0,ziemlich sicher,-1,-.28876334,SPD,0
1204,CDU/CSU,47,2209,Abitur,m,groß,0,CDU/CSU,2,ziemlich sicher,2,sehr sicher,-.017576899,1.1010672,ziemlich stark,Sicherheit,teils/ teils,2,ziemlich sicher,0,-2.0175769,CDU/CSU,1
1204,SPD,47,2209,Abitur,m,groß,0,SPD,2,ziemlich sicher,0,sehr sicher,-1.3013183,1.1161331,ziemlich stark,Sicherheit,teils/ teils,2,ziemlich sicher,-2,-3.3013182,CDU/CSU,0
1204,Grüne,47,2209,Abitur,m,groß,0,Grüne,2,ziemlich sicher,-5,sehr sicher,-1.7564344,1.165725,ziemlich stark,Sicherheit,teils/ teils,2,ziemlich sicher,-7,-3.7564344,CDU/CSU,0
1204,AfD,47,2209,Abitur,m,groß,0,AfD,2,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,ziemlich stark,Sicherheit,teils/ teils,2,ziemlich sicher,-3,-1.1958568,CDU/CSU,0
1204,Linke,47,2209,Abitur,m,groß,0,Linke,2,ziemlich sicher,-5,sehr sicher,-3.566855,.7859385,ziemlich stark,Sicherheit,teils/ teils,2,ziemlich sicher,-7,-5.566855,CDU/CSU,0
1204,FDP,47,2209,Abitur,m,groß,0,FDP,2,ziemlich sicher,0,sehr sicher,-.28876334,1.2912743,ziemlich stark,Sicherheit,teils/ teils,2,ziemlich sicher,-2,-2.2887633,CDU/CSU,0
1205,CDU/CSU,33,1089,Abitur,m,sehr groß,1,CDU/CSU,-1,ziemlich sicher,1,ziemlich sicher,-.017576899,1.1010672,mittelmäßig,Sicherheit,ziemlich zufrieden,0,ziemlich sicher,-2,-.98242313,CDU/CSU,1
1205,SPD,33,1089,Abitur,m,sehr groß,1,SPD,-1,ziemlich sicher,-2,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,Sicherheit,ziemlich zufrieden,0,ziemlich sicher,-1,-.30131829,CDU/CSU,0
1205,Grüne,33,1089,Abitur,m,sehr groß,1,Grüne,-1,ziemlich sicher,-3,sehr sicher,-1.7564344,1.165725,mittelmäßig,Sicherheit,ziemlich zufrieden,0,ziemlich sicher,-2,-.75643444,CDU/CSU,0
1205,AfD,33,1089,Abitur,m,sehr groß,1,AfD,-1,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,mittelmäßig,Sicherheit,ziemlich zufrieden,0,ziemlich sicher,-6,-4.195857,CDU/CSU,0
1205,Linke,33,1089,Abitur,m,sehr groß,1,Linke,-1,ziemlich sicher,-4,ziemlich sicher,-3.566855,.7859385,mittelmäßig,Sicherheit,ziemlich zufrieden,0,ziemlich sicher,-3,-2.566855,CDU/CSU,0
