i,age,female,education,polinterest,satisdmo,impact,lr_A_1,lr_B_1,types_1,unc_1,ut_A_1,ut_B_1,ut_B_A_1,ut_B_A_sq_1,vote_1,vote_spa_1,age2,lr_A_2,lr_B_2,lr_cer_2,lr_unc_2,positions_2,switch_1_2,types_2,unc_2,ut_A_2,ut_B_2,ut_B_A_2,ut_B_A_sq_2,ut_cer_2,ut_unc_2,ut_unc_cer_2,ut_unc_cer_sq_2,vote_2,vote_spa_2,vote_unc_2,lr_A_3,lr_B_3,lr_cer_3,lr_unc_3,types_3,unc_3,ut_A_3,ut_B_3,ut_B_A_3,ut_B_A_sq_3,ut_unc_cer_3,vote_3,vote_unc_3,lr_A_4,lr_B_4,lr_cer_4,lr_unc_4,types_4,unc_4,ut_A_4,ut_B_4,ut_B_A_4,ut_B_A_sq_4,ut_unc_cer_4,vote_4,vote_unc_4,lr_A_5,lr_B_5,lr_cer_5,lr_unc_5,lr_unc_max_5,lr_unc_min_5,types_5,unc_5,ut_A_5,ut_B_5,ut_B_A_5,ut_B_A_sq_5,ut_cer_5,ut_unc_5,ut_unc_cer_5,ut_unc_cer_sq_5,ut_unc_max_5,ut_unc_min_5,vignette_5,vote_5,vote_spa_5,vote_unc_5,impact_cat,ind_unc,lr_afd,lr_afd_unc,lr_cdu,lr_cdu_unc,lr_fdp,lr_fdp_unc,lr_gre,lr_gre_unc,lr_i,lr_i_unc,lr_i_unc_cat,lr_linke,lr_linke_unc,lr_spd,lr_spd_unc,polinterest_cat,risk,risk_cat,sq,sq_unc,switch_1_2_cer,switch_1_2_unc,vote,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc
2010,54,f,Realschule,überhaupt nicht,ziemlich unzufrieden,groß,-2,-1,both left,2,-2,-1,1,-3,Party B,yes,2916,-2,-1,-2,-1,new,,both left,Party B,-2,-1,1,-3,-2,-1,1,-3,Party B,yes,yes,2,2,2,2,both right,Party B,-2,-2,0,0,0,Party B,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party B,yes,yes,groß,1,5,ziemlich sicher,-1,ziemlich sicher,-1,ziemlich sicher,-2,ziemlich sicher,0,ziemlich sicher,sicher,-3,ziemlich sicher,-1,ziemlich sicher,gering,manchmal Risiken,affin,-1,ziemlich sicher,,,,no,no,no,yes,no
2011,32,f,Abitur,sehr stark,ziemlich zufrieden,groß,0,2,left/right,2,0,-2,-2,4,Party B,no,1024,0,4,0,4,new,,left/right,Party B,0,-4,-4,16,0,-4,-4,16,Party A,yes,no,4,4,4,4,both right,Party A,-4,-4,0,0,0,Party B,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party A,no,no,groß,1,5,sehr sicher,-5,sehr sicher,-5,sehr sicher,-5,sehr sicher,0,sehr sicher,sicher,-5,sehr sicher,-5,sehr sicher,stark,keine Vorlieben,neutral,-5,sehr sicher,,,CDU/CSU,no,no,no,no,no
2012,31,m,Hochschulstudium,sehr stark,sehr zufrieden,sehr groß,-3,4,left/right,2,-3,-4,-1,7,Party B,no,961,-3,4,4,-3,same,yes,left/right,Party A,-3,-4,-1,7,-4,-3,1,-7,Party A,yes,yes,0,0,0,0,all tied,Party B,0,0,0,0,0,Party B,yes,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=non-position,Party A,no,no,groß,2,0,sehr sicher,0,ziemlich sicher,0,sehr sicher,0,sehr sicher,0,ziemlich sicher,sicher,0,sehr sicher,0,sehr sicher,stark,häufig Risiken,affin,0,ziemlich sicher,no,yes,Linke,no,no,no,no,no
2013,64,m,Hauptschule,mittelmäßig,ziemlich unzufrieden,gering,-4,-2,both left,2,-4,-2,2,-12,Party B,yes,4096,-4,-3,-4,-3,new,,both left,Party B,-4,-3,1,-7,-4,-3,1,-7,Party B,yes,yes,-4,-4,-4,-4,both left,Party A,-4,-4,0,0,0,Party A,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party A,no,no,gering,1,5,sehr sicher,0,ziemlich sicher,0,ziemlich sicher,0,ziemlich sicher,0,sehr sicher,sicher,-5,sehr sicher,-1,ziemlich sicher,mittel,manchmal Risiken,affin,0,ziemlich sicher,,,FDP,no,no,no,no,no
2014,59,f,Hochschulstudium,mittelmäßig,ziemlich zufrieden,groß,0,2,left/right,2,-1,-1,0,0,Party B,yes,3481,-4,-3,-3,-4,new,,both left,Party A,-5,-4,1,-9,-4,-5,-1,9,Party B,yes,no,-3,-3,-3,-3,both left,Party A,-4,-4,0,0,0,Party A,yes,-1,3,3,-1,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,,,,,left/right,none,-3,0,3,-9,-3,0,3,-9,,,B=precise,Party B,yes,no,groß,1,5,sehr sicher,0,ziemlich sicher,0,weder/noch,-1,weder/noch,1,weder/noch,unsicher,-5,sehr sicher,-2,weder/noch,mittel,Sicherheit,avers,0,weder/noch,,,CDU/CSU,no,no,no,yes,no
2015,60,m,Realschule,mittelmäßig,ziemlich unzufrieden,groß,-3,3,left/right,2,-3,-3,0,0,Party A,yes,3600,-3,3,-3,3,same,no,left/right,Party B,-3,-3,0,0,-3,-3,0,0,Party A,yes,no,-2,-2,-2,-2,both left,Party B,-2,-2,0,0,0,Party A,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party A,no,no,groß,1,5,sehr sicher,0,sehr sicher,0,sehr sicher,0,sehr sicher,0,sehr sicher,sicher,-5,sehr sicher,0,sehr sicher,mittel,Sicherheit,avers,0,ziemlich sicher,no,no,Grüne,yes,no,no,no,no
2017,36,f,Hochschulstudium,ziemlich stark,ziemlich zufrieden,groß,-4,-4,both left,2,-2,-2,0,0,Party A,yes,1296,0,1,0,1,new,,both right,Party B,-2,-3,-1,5,-2,-3,-1,5,Party A,yes,no,-2,-2,-2,-2,all tied,Party A,0,0,0,0,0,Party A,yes,-4,0,0,-4,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,,,left/right,Party B,0,-3,-3,9,0,-3,-3,9,,,B=risky,Party A,yes,no,groß,1,5,sehr sicher,2,ziemlich sicher,0,ziemlich sicher,-2,ziemlich sicher,-2,ziemlich sicher,sicher,-3,ziemlich sicher,-1,ziemlich sicher,stark,manchmal Risiken,affin,0,ziemlich sicher,,,Grüne,yes,no,no,yes,no
2020,69,f,Hauptschule,weniger stark,teils/ teils,sehr groß,4,4,both right,2,-8,-8,0,0,Party A,yes,4761,4,4,4,4,same,no,both right,Party B,-8,-8,0,0,-8,-8,0,0,Party A,yes,no,-1,-1,-1,-1,both right,Party B,-3,-3,0,0,0,Party A,no,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,Party B,-2,-5,-3,21,-2,-5,-3,21,-4,-9,B=non-position,Party A,yes,no,groß,0,5,sehr unsicher,-4,weder/noch,-4,ziemlich sicher,-4,ziemlich sicher,-4,weder/noch,unsicher,-5,ziemlich sicher,-4,ziemlich sicher,gering,Sicherheit,avers,-4,weder/noch,no,no,Linke,no,no,no,yes,no
2021,58,m,Hauptschule,sehr stark,ziemlich zufrieden,sehr groß,3,3,both right,2,-4,-4,0,0,Party A,yes,3364,-4,-2,-2,-4,new,,both left,Party A,-3,-1,2,-8,-1,-3,-2,8,Party A,no,yes,-4,-4,-4,-4,both left,Party A,-3,-3,0,0,0,Party A,yes,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,,,,,left/right,none,-1,-2,-1,3,-1,-2,-1,3,,,B=precise,Party A,yes,no,groß,2,4,sehr sicher,3,sehr sicher,1,sehr sicher,0,sehr sicher,-1,sehr sicher,sicher,-3,sehr sicher,0,sehr sicher,stark,manchmal Risiken,affin,1,sehr sicher,,,SPD,yes,no,no,no,no
2022,31,m,Abitur,mittelmäßig,teils/ teils,groß,-3,-2,both left,2,-2,-1,1,-3,Party B,yes,961,-3,-2,-2,-3,same,no,both left,Party A,-2,-1,1,-3,-1,-2,-1,3,Party B,yes,no,0,0,0,0,both right,Party A,-1,-1,0,0,0,Party A,yes,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,,,left/right,Party B,-1,-2,-1,3,-1,-2,-1,3,,,B=risky,Party A,yes,no,groß,2,4,ziemlich sicher,-1,weder/noch,-1,ziemlich sicher,-1,weder/noch,-1,ziemlich sicher,sicher,-5,ziemlich sicher,-1,weder/noch,mittel,manchmal Risiken,affin,-1,weder/noch,no,no,FDP,no,no,no,yes,no
2023,35,m,Hauptschule,ziemlich stark,teils/ teils,gering,-1,0,left/right,2,-1,0,1,-1,Party B,yes,1225,-3,2,-3,2,new,,left/right,Party B,-3,-2,1,-5,-3,-2,1,-5,Party A,no,no,1,1,1,1,both right,Party B,-1,-1,0,0,0,Party A,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party A,no,no,gering,1,5,ziemlich sicher,0,weder/noch,0,weder/noch,0,weder/noch,0,weder/noch,unsicher,1,ziemlich sicher,0,weder/noch,stark,Sicherheit,avers,0,weder/noch,,,,no,no,no,no,no
2025,19,f,ohne,mittelmäßig,ziemlich unzufrieden,groß,-1,0,both left,2,-2,-1,1,-3,Party B,yes,361,-2,4,4,-2,new,,left/right,Party A,-3,-3,0,0,-3,-3,0,0,Party A,yes,yes,0,0,0,0,both left,Party B,-1,-1,0,0,0,Party B,yes,-1,3,3,-1,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,1,5,,Party B,-3,0,3,-9,-3,0,3,-9,0,-4,B=internal conflict,Party A,no,no,groß,3,4,ziemlich sicher,-3,ziemlich sicher,0,ziemlich sicher,-4,ziemlich sicher,1,ziemlich sicher,sicher,-4,ziemlich sicher,-3,weder/noch,mittel,keine Vorlieben,neutral,-2,ziemlich sicher,,,FDP,no,no,no,no,no
2026,59,f,Hauptschule,ziemlich stark,teils/ teils,gering,-1,0,both left,2,-2,-1,1,-3,Party B,yes,3481,-4,-2,-4,-2,new,,both left,Party B,-5,-3,2,-16,-5,-3,2,-16,Party B,yes,yes,3,3,3,3,both right,Party A,-2,-2,0,0,0,Party B,no,-1,3,3,-1,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,1,5,,Party B,-3,0,3,-9,-3,0,3,-9,0,-4,B=non-position,Party B,yes,yes,gering,1,4,ziemlich sicher,0,ziemlich sicher,0,sehr sicher,-4,ziemlich sicher,1,ziemlich sicher,sicher,-5,sehr sicher,-3,ziemlich sicher,stark,keine Vorlieben,neutral,-2,ziemlich sicher,,,FDP,no,yes,no,yes,no
2027,44,f,Hochschulstudium,mittelmäßig,teils/ teils,groß,-3,-2,both left,2,-4,-3,1,-7,Party B,yes,1936,-3,-2,-2,-3,same,no,both left,Party A,-4,-3,1,-7,-3,-4,-1,7,Party B,yes,no,-3,-3,-3,-3,both left,Party B,-4,-4,0,0,0,Party B,yes,-1,3,-1,3,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,1,5,,Party B,-3,0,3,-9,-3,0,3,-9,0,-4,B=internal conflict,Party B,yes,yes,groß,1,2,ziemlich sicher,2,ziemlich sicher,1,ziemlich sicher,-3,ziemlich sicher,1,ziemlich sicher,sicher,-5,sehr sicher,-1,ziemlich sicher,mittel,manchmal Risiken,affin,-1,ziemlich sicher,no,no,FDP,no,yes,no,yes,no
2028,54,f,Realschule,ziemlich stark,ziemlich unzufrieden,gering,1,2,both right,2,-1,-2,-1,3,Party A,yes,2916,1,2,1,2,same,no,both right,Party B,-1,-2,-1,3,-1,-2,-1,3,Party A,yes,no,2,2,2,2,both right,Party B,-2,-2,0,0,0,Party B,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=non-position,Party A,no,no,gering,1,2,weder/noch,-1,ziemlich sicher,0,ziemlich sicher,-3,weder/noch,0,ziemlich sicher,sicher,-4,ziemlich sicher,-2,ziemlich sicher,stark,Sicherheit,avers,-1,ziemlich sicher,no,no,FDP,no,no,no,no,no
2029,32,m,Realschule,mittelmäßig,teils/ teils,gering,-2,-1,both left,2,-2,-1,1,-3,Party B,yes,1024,-1,-1,-1,-1,new,,both left,Party A,-1,-1,0,0,-1,-1,0,0,Party B,yes,no,0,0,0,0,all tied,Party A,0,0,0,0,0,Party A,yes,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party B,yes,yes,gering,1,-5,ziemlich sicher,0,ziemlich unsicher,-3,weder/noch,-1,ziemlich unsicher,0,ziemlich sicher,sicher,-5,sehr sicher,2,sehr unsicher,mittel,manchmal Risiken,affin,1,ziemlich unsicher,,,,no,no,no,yes,no
2030,58,f,Realschule,mittelmäßig,teils/ teils,groß,-4,1,left/right,2,-2,-3,-1,5,Party A,yes,3364,3,4,3,4,new,,both right,Party B,-5,-6,-1,11,-5,-6,-1,11,Party A,yes,no,-2,-2,-2,-2,all tied,Party B,0,0,0,0,0,Party A,no,-4,0,0,-4,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,0,-3,-3,9,0,-3,-3,9,-2,-7,B=non-position,Party A,yes,no,groß,0,3,weder/noch,-2,weder/noch,-3,weder/noch,0,weder/noch,-2,weder/noch,unsicher,-1,weder/noch,-1,weder/noch,mittel,Sicherheit,avers,-2,weder/noch,,,CDU/CSU,yes,no,yes,yes,no
2031,27,f,Realschule,mittelmäßig,teils/ teils,gering,-3,3,left/right,2,-2,-4,-2,12,Party A,yes,729,2,4,4,2,new,,both right,Party A,-3,-5,-2,16,-5,-3,2,-16,Party B,no,no,3,3,3,3,both right,Party B,-4,-4,0,0,0,Party A,no,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,,,,,left/right,none,-1,-2,-1,3,-1,-2,-1,3,,,B=precise,Party A,yes,no,gering,1,4,ziemlich sicher,-1,weder/noch,-1,weder/noch,-2,ziemlich sicher,-1,weder/noch,unsicher,0,ziemlich sicher,-1,weder/noch,mittel,keine Vorlieben,neutral,-1,ziemlich unsicher,,,CDU/CSU,no,no,no,no,no
2032,52,m,Realschule,sehr stark,sehr unzufrieden,sehr gering,1,3,both right,2,-2,-4,-2,12,Party A,yes,2704,1,3,1,3,same,yes,both right,Party B,-2,-4,-2,12,-2,-4,-2,12,Party B,no,yes,-4,-4,-4,-4,both left,Party A,-3,-3,0,0,0,Party B,no,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,,,left/right,Party B,-1,-2,-1,3,-1,-2,-1,3,,,B=risky,Party A,yes,no,gering,2,5,sehr sicher,-1,sehr sicher,-1,sehr sicher,-1,sehr sicher,-1,sehr sicher,sicher,-1,sehr sicher,-1,sehr sicher,stark,keine Vorlieben,neutral,-1,sehr sicher,no,yes,,no,no,no,no,no
2034,48,m,Hauptschule,mittelmäßig,teils/ teils,groß,-4,4,left/right,2,-3,-5,-2,16,Party A,yes,2304,-4,4,4,-4,same,no,left/right,Party A,-3,-5,-2,16,-5,-3,2,-16,Party A,yes,yes,2,2,2,2,both right,Party A,-3,-3,0,0,0,Party B,no,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=internal conflict,Party A,yes,no,groß,1,1,ziemlich sicher,-2,weder/noch,-1,ziemlich sicher,-5,ziemlich sicher,-1,ziemlich sicher,sicher,-5,sehr sicher,-2,weder/noch,mittel,Sicherheit,avers,-2,ziemlich sicher,no,no,FDP,no,no,no,yes,no
2036,60,m,Realschule,sehr stark,sehr zufrieden,groß,2,4,both right,2,-3,-5,-2,16,Party A,yes,3600,-3,1,1,-3,new,,left/right,Party A,-2,-2,0,0,-2,-2,0,0,Party B,yes,no,-1,-1,-1,-1,all tied,Party A,0,0,0,0,0,Party A,yes,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,,,left/right,Party B,-1,-2,-1,3,-1,-2,-1,3,,,B=risky,Party A,yes,no,groß,1,5,sehr sicher,2,sehr sicher,3,sehr sicher,-1,ziemlich sicher,-1,ziemlich sicher,sicher,-3,ziemlich sicher,0,sehr sicher,stark,keine Vorlieben,neutral,1,sehr sicher,,,SPD,no,no,no,yes,no
2038,24,f,Abitur,ziemlich stark,ziemlich zufrieden,sehr groß,-3,-2,both left,2,-2,-1,1,-3,Party B,yes,576,-3,-2,-2,-3,same,no,both left,Party A,-2,-1,1,-3,-1,-2,-1,3,Party B,yes,no,4,4,4,4,both right,Party B,-5,-5,0,0,0,Party A,no,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=non-position,Party A,yes,no,groß,0,4,ziemlich sicher,0,ziemlich sicher,1,ziemlich unsicher,0,ziemlich sicher,-1,ziemlich sicher,sicher,-4,ziemlich sicher,-1,ziemlich sicher,stark,manchmal Risiken,affin,0,ziemlich sicher,no,no,Grüne,no,no,yes,yes,no
2039,61,m,Realschule,mittelmäßig,ziemlich unzufrieden,groß,-1,2,left/right,2,-1,-2,-1,3,Party B,no,3721,0,3,0,3,new,,left/right,Party B,0,-3,-3,9,0,-3,-3,9,Party A,yes,no,1,1,1,1,both right,Party A,-1,-1,0,0,0,Party B,no,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party B,yes,no,groß,0,1,ziemlich unsicher,0,ziemlich unsicher,-4,sehr unsicher,-2,ziemlich unsicher,0,ziemlich unsicher,unsicher,-3,ziemlich unsicher,-4,sehr unsicher,mittel,unbedingte Sicherheit,avers,-3,weder/noch,,,AfD,no,no,yes,no,no
2041,54,m,Hauptschule,ziemlich stark,teils/ teils,sehr groß,-4,1,both left,2,-6,-1,5,-35,Party B,yes,2916,-4,1,1,-4,same,no,both left,Party A,-6,-1,5,-35,-1,-6,-5,35,Party B,yes,no,-1,-1,-1,-1,both left,Party B,-3,-3,0,0,0,Party B,yes,0,4,4,0,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,2,5,,Party B,-4,-1,3,-15,-4,-1,3,-15,0,-3,B=internal conflict,Party B,yes,yes,groß,1,4,sehr sicher,-3,sehr sicher,-4,sehr sicher,-4,sehr sicher,2,sehr sicher,sicher,-5,sehr sicher,-4,ziemlich sicher,stark,manchmal Risiken,affin,-3,sehr sicher,no,no,AfD,no,no,no,yes,no
2042,36,f,Abitur,weniger stark,ziemlich zufrieden,gering,1,4,both right,2,-2,-5,-3,21,Party A,yes,1296,-2,1,1,-2,new,,left/right,Party A,-1,-2,-1,3,-2,-1,1,-3,Party B,no,no,4,4,4,4,both right,Party A,-5,-5,0,0,0,Party A,yes,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,,,left/right,Party B,-1,-2,-1,3,-1,-2,-1,3,,,B=risky,Party B,no,yes,gering,2,5,ziemlich sicher,-1,weder/noch,-1,weder/noch,-1,weder/noch,-1,weder/noch,unsicher,-2,ziemlich sicher,-2,weder/noch,gering,Sicherheit,avers,-1,weder/noch,,,CDU/CSU,no,no,no,no,no
2043,58,f,Realschule,mittelmäßig,ziemlich unzufrieden,sehr groß,-3,-2,both left,2,-3,-2,1,-5,Party B,yes,3364,-4,-3,-4,-3,new,,both left,Party B,-4,-3,1,-7,-4,-3,1,-7,Party B,yes,yes,-2,-2,-2,-2,both left,Party A,-2,-2,0,0,0,Party B,no,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party B,yes,yes,groß,1,1,ziemlich sicher,-1,sehr sicher,-2,ziemlich sicher,-5,sehr sicher,0,ziemlich sicher,sicher,-5,sehr sicher,-3,sehr sicher,mittel,manchmal Risiken,affin,-3,ziemlich sicher,,,,no,yes,no,yes,no
2044,68,m,Realschule,sehr stark,ziemlich unzufrieden,gering,-3,-1,both right,2,-1,-3,-2,8,Party A,yes,4624,-3,-1,-1,-3,same,no,both right,Party A,-1,-3,-2,8,-3,-1,2,-8,Party A,yes,yes,3,3,3,3,both right,Party A,-7,-7,0,0,0,Party B,no,,,,,,,,,0,0,0,,,-2,1,,,,,both right,none,-2,-5,-3,21,-2,-5,-3,21,,,B=precise,Party A,yes,no,gering,0,5,sehr sicher,0,ziemlich sicher,2,ziemlich sicher,-1,ziemlich sicher,-4,sehr sicher,sicher,-5,sehr sicher,-1,ziemlich sicher,stark,Sicherheit,avers,-1,ziemlich sicher,no,no,Linke,no,no,no,yes,no
2046,59,f,Realschule,mittelmäßig,ziemlich zufrieden,groß,-2,0,left/right,2,-1,-1,0,0,Party A,yes,3481,1,2,1,2,new,,both right,Party B,-2,-3,-1,5,-2,-3,-1,5,Party A,yes,no,4,4,4,4,both right,Party B,-5,-5,0,0,0,Party A,no,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,,,left/right,Party B,-1,-2,-1,3,-1,-2,-1,3,,,B=risky,Party A,yes,no,groß,1,5,ziemlich sicher,-1,ziemlich sicher,-1,ziemlich sicher,-1,ziemlich sicher,-1,ziemlich sicher,sicher,-5,ziemlich sicher,-2,ziemlich sicher,mittel,keine Vorlieben,neutral,-1,ziemlich sicher,,,Grüne,yes,no,no,yes,no
2049,48,f,Realschule,mittelmäßig,ziemlich zufrieden,gering,1,4,both right,2,-1,-4,-3,15,Party A,yes,2304,1,4,4,1,same,no,both right,Party A,-1,-4,-3,15,-4,-1,3,-15,Party A,yes,yes,-4,-4,-4,-4,both left,Party A,-4,-4,0,0,0,Party B,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party A,no,no,gering,1,3,weder/noch,0,weder/noch,0,weder/noch,-5,weder/noch,0,weder/noch,unsicher,-3,weder/noch,0,weder/noch,mittel,Sicherheit,avers,0,weder/noch,no,no,,no,no,no,no,no
2050,63,f,Realschule,ziemlich stark,ziemlich zufrieden,groß,-1,4,left/right,2,0,-5,-5,25,Party A,yes,3969,-1,4,4,-1,new,,left/right,Party A,0,-5,-5,25,-5,0,5,-25,Party A,yes,yes,1,1,1,1,both right,Party A,-2,-2,0,0,0,Party B,no,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=non-position,Party A,yes,no,groß,1,5,ziemlich sicher,0,ziemlich sicher,0,ziemlich sicher,-3,ziemlich sicher,-1,ziemlich sicher,sicher,-5,ziemlich sicher,-2,ziemlich sicher,stark,Sicherheit,avers,0,ziemlich sicher,,,CDU/CSU,no,no,no,yes,no
2051,49,m,Abitur,sehr stark,ziemlich zufrieden,groß,0,3,left/right,2,-3,0,3,-9,Party B,yes,2401,0,3,3,0,same,no,left/right,Party A,-3,0,3,-9,0,-3,-3,9,Party B,yes,no,0,0,0,0,both left,Party A,-3,-3,0,0,0,Party B,no,,,,,,,,,0,0,0,,,-2,1,-2,1,,,both left,Party B,-5,-2,3,-21,-5,-2,3,-21,,,B=risky,Party B,yes,yes,groß,0,5,sehr sicher,0,ziemlich sicher,-2,ziemlich sicher,-4,sehr sicher,3,sehr sicher,sicher,-5,sehr sicher,-2,ziemlich sicher,stark,Sicherheit,avers,-1,ziemlich sicher,no,no,CDU/CSU,no,no,no,yes,no
2052,60,m,Hochschulstudium,ziemlich stark,ziemlich zufrieden,groß,-4,4,left/right,2,-6,-2,4,-32,Party B,yes,3600,-4,4,-4,4,same,no,left/right,Party B,-6,-2,4,-32,-6,-2,4,-32,Party B,yes,yes,-1,-1,-1,-1,both left,Party B,-3,-3,0,0,0,Party A,no,0,4,0,4,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,2,5,,Party B,-4,-1,3,-15,-4,-1,3,-15,0,-3,B=internal conflict,Party A,no,no,groß,1,5,sehr sicher,2,sehr sicher,0,ziemlich sicher,-3,sehr sicher,2,sehr sicher,sicher,-5,sehr sicher,-2,sehr sicher,stark,Sicherheit,avers,0,sehr sicher,no,no,CDU/CSU,no,no,no,no,no
2055,56,m,Realschule,ziemlich stark,teils/ teils,groß,2,3,both right,2,-2,-3,-1,5,Party B,no,3136,0,2,0,2,new,,left/right,Party B,0,-2,-2,4,0,-2,-2,4,Party B,no,yes,4,4,4,4,both right,Party B,-4,-4,0,0,0,Party B,yes,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=non-position,Party B,yes,yes,groß,2,3,ziemlich sicher,-1,ziemlich sicher,-3,ziemlich sicher,-5,ziemlich sicher,0,ziemlich sicher,sicher,0,ziemlich sicher,-4,ziemlich sicher,stark,manchmal Risiken,affin,1,ziemlich sicher,,,AfD,no,yes,no,no,no
2056,39,f,Hauptschule,überhaupt nicht,sehr unzufrieden,sehr gering,-3,4,left/right,2,-3,-4,-1,7,Party B,no,1521,-3,4,4,-3,same,yes,left/right,Party A,-3,-4,-1,7,-4,-3,1,-7,Party A,yes,yes,2,2,2,2,both right,Party A,-2,-2,0,0,0,Party A,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party B,yes,yes,gering,2,1,ziemlich sicher,-1,ziemlich sicher,0,weder/noch,-5,sehr sicher,0,sehr sicher,sicher,-5,weder/noch,-1,weder/noch,gering,unbedingte Sicherheit,avers,-2,ziemlich sicher,no,yes,,no,no,no,no,yes
2057,47,m,Hochschulstudium,sehr stark,sehr zufrieden,sehr groß,-1,3,both right,2,-1,-5,-4,24,Party A,yes,2209,-4,4,4,-4,new,,left/right,Party A,-2,-6,-4,32,-6,-2,4,-32,Party A,yes,yes,-3,-3,-3,-3,both left,Party B,-1,-1,0,0,0,Party B,yes,-4,0,0,-4,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,,,,,left/right,none,0,-3,-3,9,0,-3,-3,9,,,B=precise,Party A,yes,no,groß,2,4,sehr sicher,2,ziemlich sicher,2,sehr sicher,-1,ziemlich sicher,-2,ziemlich sicher,sicher,-4,sehr sicher,-2,ziemlich sicher,stark,Sicherheit,avers,0,sehr sicher,,,Linke,no,no,no,yes,no
