i,j,age,age2,education,female,impact,ind_unc,j_,lr_i,lr_i_unc,lr_ij,lr_ij_unc,lr_j,lr_j_unc,polinterest,risk,satisdmo,sq,sq_unc,ut_ij,ut_j,vote,vote_ij
2103,6,60,3600,1,0,1,1,FDP,1,0,-3,0,-.28876334,1.2912743,4,1,0,-5,0,-4,-1.2887633,4,0
2104,1,60,3600,1,1,1,2,CDU/CSU,0,2,0,2,-.017576899,1.1010672,1,3,2,0,1,0,-.017576899,6,0
2104,2,60,3600,1,1,1,2,SPD,0,2,0,2,-1.3013183,1.1161331,1,3,2,0,1,0,-1.3013183,6,0
2104,3,60,3600,1,1,1,2,Grüne,0,2,-3,1,-1.7564344,1.165725,1,3,2,0,1,-3,-1.7564344,6,0
2104,4,60,3600,1,1,1,2,AfD,0,2,-5,2,3.1958568,.6836158,1,3,2,0,1,-5,-3.1958568,6,0
2104,5,60,3600,1,1,1,2,Linke,0,2,-5,1,-3.566855,.7859385,1,3,2,0,1,-5,-3.566855,6,0
2104,6,60,3600,1,1,1,2,FDP,0,2,1,1,-.28876334,1.2912743,1,3,2,0,1,-1,-.28876334,6,1
2105,1,61,3721,2,0,1,2,CDU/CSU,-1,1,0,1,-.017576899,1.1010672,1,1,2,-2,1,-1,-.98242313,6,0
2105,2,61,3721,2,0,1,2,SPD,-1,1,-1,1,-1.3013183,1.1161331,1,1,2,-2,1,0,-.30131829,6,0
2105,3,61,3721,2,0,1,2,Grüne,-1,1,-2,1,-1.7564344,1.165725,1,1,2,-2,1,-1,-.75643444,6,0
2105,4,61,3721,2,0,1,2,AfD,-1,1,2,2,3.1958568,.6836158,1,1,2,-2,1,-3,-4.195857,6,0
2105,5,61,3721,2,0,1,2,Linke,-1,1,-4,1,-3.566855,.7859385,1,1,2,-2,1,-3,-2.566855,6,0
2105,6,61,3721,2,0,1,2,FDP,-1,1,0,0,-.28876334,1.2912743,1,1,2,-2,1,-1,-.71123666,6,1
2106,1,40,1600,2,1,2,1,CDU/CSU,0,0,1,0,-.017576899,1.1010672,3,3,3,-1,0,-1,-.017576899,3,0
2106,2,40,1600,2,1,2,1,SPD,0,0,-1,0,-1.3013183,1.1161331,3,3,3,-1,0,-1,-1.3013183,3,0
2106,3,40,1600,2,1,2,1,Grüne,0,0,-1,0,-1.7564344,1.165725,3,3,3,-1,0,-1,-1.7564344,3,1
2106,4,40,1600,2,1,2,1,AfD,0,0,5,0,3.1958568,.6836158,3,3,3,-1,0,-5,-3.1958568,3,0
2106,5,40,1600,2,1,2,1,Linke,0,0,-4,0,-3.566855,.7859385,3,3,3,-1,0,-4,-3.566855,3,0
2106,6,40,1600,2,1,2,1,FDP,0,0,0,0,-.28876334,1.2912743,3,3,3,-1,0,0,-.28876334,3,0
2107,1,61,3721,2,1,1,2,CDU/CSU,-1,0,-1,0,-.017576899,1.1010672,4,2,0,-1,0,0,-.98242313,4,0
2107,2,61,3721,2,1,1,2,SPD,-1,0,-3,0,-1.3013183,1.1161331,4,2,0,-1,0,-2,-.30131829,4,0
2107,3,61,3721,2,1,1,2,Grüne,-1,0,-5,0,-1.7564344,1.165725,4,2,0,-1,0,-4,-.75643444,4,0
2107,4,61,3721,2,1,1,2,AfD,-1,0,1,0,3.1958568,.6836158,4,2,0,-1,0,-2,-4.195857,4,1
2107,5,61,3721,2,1,1,2,Linke,-1,0,-5,0,-3.566855,.7859385,4,2,0,-1,0,-4,-2.566855,4,0
2107,6,61,3721,2,1,1,2,FDP,-1,0,-1,0,-.28876334,1.2912743,4,2,0,-1,0,0,-.71123666,4,0
2110,1,57,3249,2,0,2,1,CDU/CSU,-2,1,2,1,-.017576899,1.1010672,2,1,3,0,1,-4,-1.9824231,5,0
2110,2,57,3249,2,0,2,1,SPD,-2,1,0,1,-1.3013183,1.1161331,2,1,3,0,1,-2,-.69868171,5,0
2110,3,57,3249,2,0,2,1,Grüne,-2,1,-1,1,-1.7564344,1.165725,2,1,3,0,1,-1,-.24356556,5,0
2110,4,57,3249,2,0,2,1,AfD,-2,1,5,0,3.1958568,.6836158,2,1,3,0,1,-7,-5.195857,5,0
2110,5,57,3249,2,0,2,1,Linke,-2,1,-4,0,-3.566855,.7859385,2,1,3,0,1,-2,-1.566855,5,1
2110,6,57,3249,2,0,2,1,FDP,-2,1,1,1,-.28876334,1.2912743,2,1,3,0,1,-3,-1.7112367,5,0
2112,1,56,3136,1,0,3,0,CDU/CSU,1,0,2,0,-.017576899,1.1010672,3,3,3,1,1,-1,-1.0175769,1,1
2112,2,56,3136,1,0,3,0,SPD,1,0,0,0,-1.3013183,1.1161331,3,3,3,1,1,-1,-2.3013182,1,0
2112,3,56,3136,1,0,3,0,Grüne,1,0,-2,0,-1.7564344,1.165725,3,3,3,1,1,-3,-2.7564344,1,0
2112,4,56,3136,1,0,3,0,AfD,1,0,5,0,3.1958568,.6836158,3,3,3,1,1,-4,-2.1958568,1,0
2112,5,56,3136,1,0,3,0,Linke,1,0,-5,0,-3.566855,.7859385,3,3,3,1,1,-6,-4.566855,1,0
2112,6,56,3136,1,0,3,0,FDP,1,0,0,0,-.28876334,1.2912743,3,3,3,1,1,-1,-1.2887633,1,0
2113,1,50,2500,2,1,1,1,CDU/CSU,-1,3,-2,3,-.017576899,1.1010672,0,3,2,-1,3,-1,-.98242313,1,1
2113,2,50,2500,2,1,1,1,SPD,-1,3,-1,3,-1.3013183,1.1161331,0,3,2,-1,3,0,-.30131829,1,0
2113,3,50,2500,2,1,1,1,Grüne,-1,3,-3,3,-1.7564344,1.165725,0,3,2,-1,3,-2,-.75643444,1,0
2113,4,50,2500,2,1,1,1,AfD,-1,3,4,3,3.1958568,.6836158,0,3,2,-1,3,-5,-4.195857,1,0
2113,5,50,2500,2,1,1,1,Linke,-1,3,-4,3,-3.566855,.7859385,0,3,2,-1,3,-3,-2.566855,1,0
2113,6,50,2500,2,1,1,1,FDP,-1,3,-1,3,-.28876334,1.2912743,0,3,2,-1,3,0,-.71123666,1,0
2114,1,49,2401,3,1,2,0,CDU/CSU,2,1,-2,1,-.017576899,1.1010672,2,1,1,-2,1,-4,-2.0175769,6,0
2114,2,49,2401,3,1,2,0,SPD,2,1,-3,1,-1.3013183,1.1161331,2,1,1,-2,1,-5,-3.3013182,6,0
2114,3,49,2401,3,1,2,0,Grüne,2,1,-3,1,-1.7564344,1.165725,2,1,1,-2,1,-5,-3.7564344,6,0
2114,4,49,2401,3,1,2,0,AfD,2,1,4,1,3.1958568,.6836158,2,1,1,-2,1,-2,-1.1958568,6,0
2114,5,49,2401,3,1,2,0,Linke,2,1,-5,1,-3.566855,.7859385,2,1,1,-2,1,-7,-5.566855,6,0
2114,6,49,2401,3,1,2,0,FDP,2,1,1,1,-.28876334,1.2912743,2,1,1,-2,1,-1,-2.2887633,6,1
2115,1,33,1089,4,1,3,2,CDU/CSU,-2,0,1,0,-.017576899,1.1010672,3,1,3,0,1,-3,-1.9824231,2,0
2115,2,33,1089,4,1,3,2,SPD,-2,0,-2,0,-1.3013183,1.1161331,3,1,3,0,1,0,-.69868171,2,1
2115,3,33,1089,4,1,3,2,Grüne,-2,0,0,0,-1.7564344,1.165725,3,1,3,0,1,-2,-.24356556,2,0
2115,4,33,1089,4,1,3,2,AfD,-2,0,5,0,3.1958568,.6836158,3,1,3,0,1,-7,-5.195857,2,0
2115,5,33,1089,4,1,3,2,Linke,-2,0,-4,0,-3.566855,.7859385,3,1,3,0,1,-2,-1.566855,2,0
2115,6,33,1089,4,1,3,2,FDP,-2,0,-1,1,-.28876334,1.2912743,3,1,3,0,1,-1,-1.7112367,2,0
2116,1,68,4624,1,0,1,2,CDU/CSU,1,0,2,0,-.017576899,1.1010672,3,3,2,0,0,-1,-1.0175769,3,0
2116,2,68,4624,1,0,1,2,SPD,1,0,-3,0,-1.3013183,1.1161331,3,3,2,0,0,-4,-2.3013182,3,0
2116,3,68,4624,1,0,1,2,Grüne,1,0,-2,0,-1.7564344,1.165725,3,3,2,0,0,-3,-2.7564344,3,1
2116,4,68,4624,1,0,1,2,AfD,1,0,5,0,3.1958568,.6836158,3,3,2,0,0,-4,-2.1958568,3,0
2116,5,68,4624,1,0,1,2,Linke,1,0,-4,0,-3.566855,.7859385,3,3,2,0,0,-5,-4.566855,3,0
2116,6,68,4624,1,0,1,2,FDP,1,0,0,0,-.28876334,1.2912743,3,3,2,0,0,-1,-1.2887633,3,0
2119,1,46,2116,1,0,3,2,CDU/CSU,2,2,2,2,-.017576899,1.1010672,3,2,3,0,2,0,-2.0175769,2,0
2119,2,46,2116,1,0,3,2,SPD,2,2,4,1,-1.3013183,1.1161331,3,2,3,0,2,-2,-3.3013182,2,1
2119,3,46,2116,1,0,3,2,Grüne,2,2,1,3,-1.7564344,1.165725,3,2,3,0,2,-1,-3.7564344,2,0
2119,4,46,2116,1,0,3,2,AfD,2,2,-2,4,3.1958568,.6836158,3,2,3,0,2,-4,-1.1958568,2,0
2119,5,46,2116,1,0,3,2,Linke,2,2,-2,3,-3.566855,.7859385,3,2,3,0,2,-4,-5.566855,2,0
2119,6,46,2116,1,0,3,2,FDP,2,2,0,3,-.28876334,1.2912743,3,2,3,0,2,-2,-2.2887633,2,0
2121,1,58,3364,2,0,1,0,CDU/CSU,-3,1,2,0,-.017576899,1.1010672,2,1,2,2,1,-5,-2.9824231,5,0
2121,2,58,3364,2,0,1,0,SPD,-3,1,2,0,-1.3013183,1.1161331,2,1,2,2,1,-5,-1.6986817,5,0
2121,3,58,3364,2,0,1,0,Grüne,-3,1,2,0,-1.7564344,1.165725,2,1,2,2,1,-5,-1.2435656,5,0
2121,4,58,3364,2,0,1,0,AfD,-3,1,5,0,3.1958568,.6836158,2,1,2,2,1,-8,-6.195857,5,0
2121,5,58,3364,2,0,1,0,Linke,-3,1,-2,0,-3.566855,.7859385,2,1,2,2,1,-1,-.56685495,5,1
2121,6,58,3364,2,0,1,0,FDP,-3,1,3,0,-.28876334,1.2912743,2,1,2,2,1,-6,-2.7112367,5,0
2122,1,54,2916,1,1,3,2,CDU/CSU,0,1,1,1,-.017576899,1.1010672,0,2,3,1,1,-1,-.017576899,6,0
2122,2,54,2916,1,1,3,2,SPD,0,1,-1,1,-1.3013183,1.1161331,0,2,3,1,1,-1,-1.3013183,6,0
2122,3,54,2916,1,1,3,2,Grüne,0,1,1,1,-1.7564344,1.165725,0,2,3,1,1,-1,-1.7564344,6,0
2122,4,54,2916,1,1,3,2,AfD,0,1,-5,0,3.1958568,.6836158,0,2,3,1,1,-5,-3.1958568,6,0
2122,5,54,2916,1,1,3,2,Linke,0,1,-5,0,-3.566855,.7859385,0,2,3,1,1,-5,-3.566855,6,0
2122,6,54,2916,1,1,3,2,FDP,0,1,2,1,-.28876334,1.2912743,0,2,3,1,1,-2,-.28876334,6,1
2123,1,55,3025,2,0,2,2,CDU/CSU,0,0,0,0,-.017576899,1.1010672,3,3,3,-1,0,0,-.017576899,2,0
2123,2,55,3025,2,0,2,2,SPD,0,0,0,0,-1.3013183,1.1161331,3,3,3,-1,0,0,-1.3013183,2,1
2123,3,55,3025,2,0,2,2,Grüne,0,0,-1,0,-1.7564344,1.165725,3,3,3,-1,0,-1,-1.7564344,2,0
2123,4,55,3025,2,0,2,2,AfD,0,0,4,0,3.1958568,.6836158,3,3,3,-1,0,-4,-3.1958568,2,0
2123,5,55,3025,2,0,2,2,Linke,0,0,-5,0,-3.566855,.7859385,3,3,3,-1,0,-5,-3.566855,2,0
2123,6,55,3025,2,0,2,2,FDP,0,0,0,0,-.28876334,1.2912743,3,3,3,-1,0,0,-.28876334,2,0
2124,1,56,3136,1,0,2,1,CDU/CSU,2,1,-1,1,-.017576899,1.1010672,2,3,1,-2,1,-3,-2.0175769,4,0
2124,2,56,3136,1,0,2,1,SPD,2,1,-3,0,-1.3013183,1.1161331,2,3,1,-2,1,-5,-3.3013182,4,0
2124,3,56,3136,1,0,2,1,Grüne,2,1,-5,0,-1.7564344,1.165725,2,3,1,-2,1,-7,-3.7564344,4,0
2124,4,56,3136,1,0,2,1,AfD,2,1,3,1,3.1958568,.6836158,2,3,1,-2,1,-1,-1.1958568,4,1
2124,5,56,3136,1,0,2,1,Linke,2,1,-5,0,-3.566855,.7859385,2,3,1,-2,1,-7,-5.566855,4,0
2124,6,56,3136,1,0,2,1,FDP,2,1,0,2,-.28876334,1.2912743,2,3,1,-2,1,-2,-2.2887633,4,0
2125,1,34,1156,2,0,2,2,CDU/CSU,1,0,1,0,-.017576899,1.1010672,4,0,3,1,0,0,-1.0175769,1,1
2125,2,34,1156,2,0,2,2,SPD,1,0,-2,0,-1.3013183,1.1161331,4,0,3,1,0,-3,-2.3013182,1,0
2125,3,34,1156,2,0,2,2,Grüne,1,0,0,0,-1.7564344,1.165725,4,0,3,1,0,-1,-2.7564344,1,0
2125,4,34,1156,2,0,2,2,AfD,1,0,5,0,3.1958568,.6836158,4,0,3,1,0,-4,-2.1958568,1,0
2125,5,34,1156,2,0,2,2,Linke,1,0,-5,0,-3.566855,.7859385,4,0,3,1,0,-6,-4.566855,1,0
2125,6,34,1156,2,0,2,2,FDP,1,0,2,0,-.28876334,1.2912743,4,0,3,1,0,-1,-1.2887633,1,0
2127,1,31,961,4,1,2,1,CDU/CSU,-3,0,2,0,-.017576899,1.1010672,3,1,3,1,0,-5,-2.9824231,5,0
2127,2,31,961,4,1,2,1,SPD,-3,0,-1,1,-1.3013183,1.1161331,3,1,3,1,0,-2,-1.6986817,5,0
2127,3,31,961,4,1,2,1,Grüne,-3,0,-1,0,-1.7564344,1.165725,3,1,3,1,0,-2,-1.2435656,5,0
2127,4,31,961,4,1,2,1,AfD,-3,0,4,0,3.1958568,.6836158,3,1,3,1,0,-7,-6.195857,5,0
2127,5,31,961,4,1,2,1,Linke,-3,0,-4,0,-3.566855,.7859385,3,1,3,1,0,-1,-.56685495,5,1
2127,6,31,961,4,1,2,1,FDP,-3,0,1,0,-.28876334,1.2912743,3,1,3,1,0,-4,-2.7112367,5,0
2129,1,45,2025,3,0,1,2,CDU/CSU,0,1,-1,1,-.017576899,1.1010672,1,2,3,-1,1,-1,-.017576899,6,0
2129,2,45,2025,3,0,1,2,SPD,0,1,-2,1,-1.3013183,1.1161331,1,2,3,-1,1,-2,-1.3013183,6,0
2129,3,45,2025,3,0,1,2,Grüne,0,1,-2,1,-1.7564344,1.165725,1,2,3,-1,1,-2,-1.7564344,6,0
2129,4,45,2025,3,0,1,2,AfD,0,1,3,1,3.1958568,.6836158,1,2,3,-1,1,-3,-3.1958568,6,0
2129,5,45,2025,3,0,1,2,Linke,0,1,-4,1,-3.566855,.7859385,1,2,3,-1,1,-4,-3.566855,6,0
2129,6,45,2025,3,0,1,2,FDP,0,1,0,1,-.28876334,1.2912743,1,2,3,-1,1,0,-.28876334,6,1
2132,1,41,1681,4,0,2,1,CDU/CSU,1,1,-1,1,-.017576899,1.1010672,2,1,2,-2,1,-2,-1.0175769,1,1
2132,2,41,1681,4,0,2,1,SPD,1,1,-2,1,-1.3013183,1.1161331,2,1,2,-2,1,-3,-2.3013182,1,0
2132,3,41,1681,4,0,2,1,Grüne,1,1,-2,1,-1.7564344,1.165725,2,1,2,-2,1,-3,-2.7564344,1,0
2132,4,41,1681,4,0,2,1,AfD,1,1,4,1,3.1958568,.6836158,2,1,2,-2,1,-3,-2.1958568,1,0
2132,5,41,1681,4,0,2,1,Linke,1,1,-4,1,-3.566855,.7859385,2,1,2,-2,1,-5,-4.566855,1,0
2132,6,41,1681,4,0,2,1,FDP,1,1,-1,1,-.28876334,1.2912743,2,1,2,-2,1,-2,-1.2887633,1,0
2135,1,54,2916,2,1,1,2,CDU/CSU,-1,1,-1,2,-.017576899,1.1010672,2,2,2,-2,1,0,-.98242313,3,0
2135,2,54,2916,2,1,1,2,SPD,-1,1,-2,1,-1.3013183,1.1161331,2,2,2,-2,1,-1,-.30131829,3,0
2135,3,54,2916,2,1,1,2,Grüne,-1,1,-3,1,-1.7564344,1.165725,2,2,2,-2,1,-2,-.75643444,3,1
2135,4,54,2916,2,1,1,2,AfD,-1,1,5,1,3.1958568,.6836158,2,2,2,-2,1,-6,-4.195857,3,0
2135,5,54,2916,2,1,1,2,Linke,-1,1,-5,1,-3.566855,.7859385,2,2,2,-2,1,-4,-2.566855,3,0
2135,6,54,2916,2,1,1,2,FDP,-1,1,-2,1,-.28876334,1.2912743,2,2,2,-2,1,-1,-.71123666,3,0
2138,1,54,2916,2,1,1,1,CDU/CSU,0,2,0,2,-.017576899,1.1010672,2,2,2,-1,2,0,-.017576899,1,1
2138,2,54,2916,2,1,1,1,SPD,0,2,0,4,-1.3013183,1.1161331,2,2,2,-1,2,0,-1.3013183,1,0
2138,3,54,2916,2,1,1,1,Grüne,0,2,0,2,-1.7564344,1.165725,2,2,2,-1,2,0,-1.7564344,1,0
2138,4,54,2916,2,1,1,1,AfD,0,2,-1,4,3.1958568,.6836158,2,2,2,-1,2,-1,-3.1958568,1,0
2138,5,54,2916,2,1,1,1,Linke,0,2,1,4,-3.566855,.7859385,2,2,2,-1,2,-1,-3.566855,1,0
2138,6,54,2916,2,1,1,1,FDP,0,2,0,4,-.28876334,1.2912743,2,2,2,-1,2,0,-.28876334,1,0
2143,1,70,4900,2,1,2,1,CDU/CSU,0,1,-2,2,-.017576899,1.1010672,4,4,1,-3,1,-2,-.017576899,6,0
2143,2,70,4900,2,1,2,1,SPD,0,1,-4,0,-1.3013183,1.1161331,4,4,1,-3,1,-4,-1.3013183,6,0
2143,3,70,4900,2,1,2,1,Grüne,0,1,-2,0,-1.7564344,1.165725,4,4,1,-3,1,-2,-1.7564344,6,0
2143,4,70,4900,2,1,2,1,AfD,0,1,2,0,3.1958568,.6836158,4,4,1,-3,1,-2,-3.1958568,6,0
2143,5,70,4900,2,1,2,1,Linke,0,1,-5,0,-3.566855,.7859385,4,4,1,-3,1,-5,-3.566855,6,0
2143,6,70,4900,2,1,2,1,FDP,0,1,0,0,-.28876334,1.2912743,4,4,1,-3,1,0,-.28876334,6,1
2144,1,49,2401,3,1,3,2,CDU/CSU,-1,1,0,1,-.017576899,1.1010672,2,1,3,0,1,-1,-.98242313,1,1
2144,2,49,2401,3,1,3,2,SPD,-1,1,-1,1,-1.3013183,1.1161331,2,1,3,0,1,0,-.30131829,1,0
2144,3,49,2401,3,1,3,2,Grüne,-1,1,-2,1,-1.7564344,1.165725,2,1,3,0,1,-1,-.75643444,1,0
2144,4,49,2401,3,1,3,2,AfD,-1,1,4,1,3.1958568,.6836158,2,1,3,0,1,-5,-4.195857,1,0
2144,5,49,2401,3,1,3,2,Linke,-1,1,-4,1,-3.566855,.7859385,2,1,3,0,1,-3,-2.566855,1,0
2144,6,49,2401,3,1,3,2,FDP,-1,1,-2,2,-.28876334,1.2912743,2,1,3,0,1,-1,-.71123666,1,0
2145,1,62,3844,2,1,2,1,CDU/CSU,-1,0,1,0,-.017576899,1.1010672,3,3,4,0,0,-2,-.98242313,2,0
2145,2,62,3844,2,1,2,1,SPD,-1,0,-1,0,-1.3013183,1.1161331,3,3,4,0,0,0,-.30131829,2,1
2145,3,62,3844,2,1,2,1,Grüne,-1,0,-1,1,-1.7564344,1.165725,3,3,4,0,0,0,-.75643444,2,0
2145,4,62,3844,2,1,2,1,AfD,-1,0,5,0,3.1958568,.6836158,3,3,4,0,0,-6,-4.195857,2,0
2145,5,62,3844,2,1,2,1,Linke,-1,0,-4,0,-3.566855,.7859385,3,3,4,0,0,-3,-2.566855,2,0
2145,6,62,3844,2,1,2,1,FDP,-1,0,1,0,-.28876334,1.2912743,3,3,4,0,0,-2,-.71123666,2,0
2146,1,52,2704,1,0,1,1,CDU/CSU,2,1,-1,2,-.017576899,1.1010672,0,3,2,-1,2,-3,-2.0175769,6,0
2146,2,52,2704,1,0,1,1,SPD,2,1,-1,2,-1.3013183,1.1161331,0,3,2,-1,2,-3,-3.3013182,6,0
2146,3,52,2704,1,0,1,1,Grüne,2,1,-3,2,-1.7564344,1.165725,0,3,2,-1,2,-5,-3.7564344,6,0
2146,4,52,2704,1,0,1,1,AfD,2,1,5,0,3.1958568,.6836158,0,3,2,-1,2,-3,-1.1958568,6,0
2146,5,52,2704,1,0,1,1,Linke,2,1,-5,0,-3.566855,.7859385,0,3,2,-1,2,-7,-5.566855,6,0
2146,6,52,2704,1,0,1,1,FDP,2,1,-1,1,-.28876334,1.2912743,0,3,2,-1,2,-3,-2.2887633,6,1
2147,1,44,1936,1,0,1,2,CDU/CSU,0,2,-2,2,-.017576899,1.1010672,0,2,1,-1,2,-2,-.017576899,6,0
2147,2,44,1936,1,0,1,2,SPD,0,2,-1,2,-1.3013183,1.1161331,0,2,1,-1,2,-1,-1.3013183,6,0
2147,3,44,1936,1,0,1,2,Grüne,0,2,0,2,-1.7564344,1.165725,0,2,1,-1,2,0,-1.7564344,6,0
2147,4,44,1936,1,0,1,2,AfD,0,2,2,2,3.1958568,.6836158,0,2,1,-1,2,-2,-3.1958568,6,0
2147,5,44,1936,1,0,1,2,Linke,0,2,-1,2,-3.566855,.7859385,0,2,1,-1,2,-1,-3.566855,6,0
2147,6,44,1936,1,0,1,2,FDP,0,2,-1,2,-.28876334,1.2912743,0,2,1,-1,2,-1,-.28876334,6,1
2148,1,24,576,4,1,2,1,CDU/CSU,0,2,2,1,-.017576899,1.1010672,0,1,3,1,2,-2,-.017576899,3,0
2148,2,24,576,4,1,2,1,SPD,0,2,-1,1,-1.3013183,1.1161331,0,1,3,1,2,-1,-1.3013183,3,0
2148,3,24,576,4,1,2,1,Grüne,0,2,-2,1,-1.7564344,1.165725,0,1,3,1,2,-2,-1.7564344,3,1
2148,4,24,576,4,1,2,1,AfD,0,2,4,0,3.1958568,.6836158,0,1,3,1,2,-4,-3.1958568,3,0
2148,5,24,576,4,1,2,1,Linke,0,2,-4,0,-3.566855,.7859385,0,1,3,1,2,-4,-3.566855,3,0
2148,6,24,576,4,1,2,1,FDP,0,2,1,2,-.28876334,1.2912743,0,1,3,1,2,-1,-.28876334,3,0
2149,1,57,3249,2,0,0,0,CDU/CSU,5,0,-3,0,-.017576899,1.1010672,0,1,0,-5,0,-8,-5.0175767,4,0
2149,2,57,3249,2,0,0,0,SPD,5,0,-5,0,-1.3013183,1.1161331,0,1,0,-5,0,-10,-6.3013182,4,0
2149,3,57,3249,2,0,0,0,Grüne,5,0,-5,0,-1.7564344,1.165725,0,1,0,-5,0,-10,-6.7564344,4,0
2149,4,57,3249,2,0,0,0,AfD,5,0,1,0,3.1958568,.6836158,0,1,0,-5,0,-4,-1.8041432,4,1
2149,5,57,3249,2,0,0,0,Linke,5,0,-5,0,-3.566855,.7859385,0,1,0,-5,0,-10,-8.5668545,4,0
2149,6,57,3249,2,0,0,0,FDP,5,0,-3,0,-.28876334,1.2912743,0,1,0,-5,0,-8,-5.2887635,4,0
2150,1,61,3721,2,0,3,1,CDU/CSU,3,1,2,1,-.017576899,1.1010672,4,3,3,1,1,-1,-3.0175769,1,1
2150,2,61,3721,2,0,3,1,SPD,3,1,-2,1,-1.3013183,1.1161331,4,3,3,1,1,-5,-4.3013182,1,0
2150,3,61,3721,2,0,3,1,Grüne,3,1,-3,1,-1.7564344,1.165725,4,3,3,1,1,-6,-4.7564344,1,0
2150,4,61,3721,2,0,3,1,AfD,3,1,5,0,3.1958568,.6836158,4,3,3,1,1,-2,-.19585681,1,0
2150,5,61,3721,2,0,3,1,Linke,3,1,-5,0,-3.566855,.7859385,4,3,3,1,1,-8,-6.566855,1,0
2150,6,61,3721,2,0,3,1,FDP,3,1,0,1,-.28876334,1.2912743,4,3,3,1,1,-3,-3.2887633,1,0
2151,1,34,1156,2,1,2,1,CDU/CSU,0,1,0,1,-.017576899,1.1010672,1,3,3,0,1,0,-.017576899,1,1
2151,2,34,1156,2,1,2,1,SPD,0,1,0,1,-1.3013183,1.1161331,1,3,3,0,1,0,-1.3013183,1,0
2151,3,34,1156,2,1,2,1,Grüne,0,1,-1,2,-1.7564344,1.165725,1,3,3,0,1,-1,-1.7564344,1,0
2151,4,34,1156,2,1,2,1,AfD,0,1,3,2,3.1958568,.6836158,1,3,3,0,1,-3,-3.1958568,1,0
2151,5,34,1156,2,1,2,1,Linke,0,1,-5,0,-3.566855,.7859385,1,3,3,0,1,-5,-3.566855,1,0
2151,6,34,1156,2,1,2,1,FDP,0,1,5,2,-.28876334,1.2912743,1,3,3,0,1,-5,-.28876334,1,0
2152,1,43,1849,3,1,2,0,CDU/CSU,0,1,0,1,-.017576899,1.1010672,3,2,2,0,1,0,-.017576899,1,1
2152,2,43,1849,3,1,2,0,SPD,0,1,-1,1,-1.3013183,1.1161331,3,2,2,0,1,-1,-1.3013183,1,0
2152,3,43,1849,3,1,2,0,Grüne,0,1,-1,1,-1.7564344,1.165725,3,2,2,0,1,-1,-1.7564344,1,0
2152,4,43,1849,3,1,2,0,AfD,0,1,5,0,3.1958568,.6836158,3,2,2,0,1,-5,-3.1958568,1,0
2152,5,43,1849,3,1,2,0,Linke,0,1,-4,1,-3.566855,.7859385,3,2,2,0,1,-4,-3.566855,1,0
2152,6,43,1849,3,1,2,0,FDP,0,1,0,2,-.28876334,1.2912743,3,2,2,0,1,0,-.28876334,1,0
2156,1,34,1156,2,1,1,0,CDU/CSU,-1,2,0,2,-.017576899,1.1010672,1,2,2,-1,2,-1,-.98242313,2,0
2156,2,34,1156,2,1,1,0,SPD,-1,2,0,2,-1.3013183,1.1161331,1,2,2,-1,2,-1,-.30131829,2,1
2156,3,34,1156,2,1,1,0,Grüne,-1,2,-1,2,-1.7564344,1.165725,1,2,2,-1,2,0,-.75643444,2,0
2156,4,34,1156,2,1,1,0,AfD,-1,2,4,2,3.1958568,.6836158,1,2,2,-1,2,-5,-4.195857,2,0
2156,5,34,1156,2,1,1,0,Linke,-1,2,-3,2,-3.566855,.7859385,1,2,2,-1,2,-2,-2.566855,2,0
2156,6,34,1156,2,1,1,0,FDP,-1,2,-1,2,-.28876334,1.2912743,1,2,2,-1,2,0,-.71123666,2,0
2157,1,53,2809,1,1,3,2,CDU/CSU,0,0,-3,1,-.017576899,1.1010672,2,4,4,-3,1,-3,-.017576899,2,0
2157,2,53,2809,1,1,3,2,SPD,0,0,-3,1,-1.3013183,1.1161331,2,4,4,-3,1,-3,-1.3013183,2,1
2157,3,53,2809,1,1,3,2,Grüne,0,0,-2,2,-1.7564344,1.165725,2,4,4,-3,1,-2,-1.7564344,2,0
2157,4,53,2809,1,1,3,2,AfD,0,0,5,1,3.1958568,.6836158,2,4,4,-3,1,-5,-3.1958568,2,0
2157,5,53,2809,1,1,3,2,Linke,0,0,-5,1,-3.566855,.7859385,2,4,4,-3,1,-5,-3.566855,2,0
2157,6,53,2809,1,1,3,2,FDP,0,0,-2,2,-.28876334,1.2912743,2,4,4,-3,1,-2,-.28876334,2,0
2158,1,57,3249,2,1,3,1,CDU/CSU,-5,0,-1,2,-.017576899,1.1010672,4,1,1,-1,1,-4,-4.9824233,5,0
2158,2,57,3249,2,1,3,1,SPD,-5,0,-2,1,-1.3013183,1.1161331,4,1,1,-1,1,-3,-3.6986818,5,0
2158,3,57,3249,2,1,3,1,Grüne,-5,0,-2,1,-1.7564344,1.165725,4,1,1,-1,1,-3,-3.2435656,5,0
2158,4,57,3249,2,1,3,1,AfD,-5,0,5,0,3.1958568,.6836158,4,1,1,-1,1,-10,-8.195857,5,0
2158,5,57,3249,2,1,3,1,Linke,-5,0,-5,0,-3.566855,.7859385,4,1,1,-1,1,0,-1.433145,5,1
2158,6,57,3249,2,1,3,1,FDP,-5,0,0,1,-.28876334,1.2912743,4,1,1,-1,1,-5,-4.7112365,5,0
2159,1,31,961,3,1,2,2,CDU/CSU,-1,1,1,1,-.017576899,1.1010672,2,3,2,0,1,-2,-.98242313,3,0
