exp,vignette,positions,types,i,unc,vote,vote_spa,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc,vote_unc,ut_A,ut_B,ut_B_A,ut_B_A_sq,ut_cer,ut_unc,ut_unc_cer,ut_unc_cer_sq,ut_unc_max,ut_unc_min,lr_A,lr_B,lr_cer,lr_i,lr_i_unc,lr_i_unc_cat,lr_unc,lr_unc_max,lr_unc_min,age,education,female,impact,impact_cat,ind_unc,polinterest,risk,risk_cat,satisdmo,sq,sq_unc,switch_1_2,switch_1_2_cer,switch_1_2_unc
2,,1,2,1582,0,0,1,0,0,0,0,0,1,-2,-3,-1,5,-3,-2,1,-5,,,2,3,3,0,0,0,2,,,40,2,0,3,1,1,4,1,0,4,-3,0,1,0,1
2,,1,3,1585,1,0,0,1,0,0,0,0,0,-2,0,2,-4,-2,0,2,-4,,,-3,-1,-3,-1,1,0,-1,,,60,2,0,2,1,1,2,3,2,3,-1,3,0,0,0
2,,1,2,1591,1,1,1,0,0,0,1,0,1,-2,-2,0,0,-2,-2,0,0,,,2,2,2,0,1,0,2,,,67,1,0,2,1,3,3,3,2,1,-2,1,0,0,0
2,,1,1,1594,1,1,1,0,0,0,1,1,1,-4,-3,1,-7,-4,-3,1,-7,,,-3,-2,-3,1,0,0,-2,,,39,4,1,2,1,2,4,3,2,3,0,0,0,0,0
2,,1,2,1595,0,0,1,0,0,0,1,0,1,-3,-6,-3,27,-6,-3,3,-27,,,-1,2,2,-4,1,0,-1,,,20,3,1,2,1,0,3,1,0,3,0,2,0,0,0
2,,1,1,1596,1,0,0,1,0,0,0,0,0,-3,-2,1,-5,-3,-2,1,-5,,,-3,-2,-3,0,1,0,-2,,,52,2,1,1,0,1,0,4,2,2,0,2,0,0,0
2,,1,3,1598,0,0,1,0,0,0,0,0,1,-4,-4,0,0,-4,-4,0,0,,,-4,4,4,0,1,0,-4,,,44,4,0,2,1,3,4,1,0,3,-2,1,0,0,0
2,,1,2,1601,0,0,1,0,0,0,0,0,1,-1,-2,-1,3,-2,-1,1,-3,,,1,2,2,0,0,0,1,,,34,4,1,3,1,0,1,3,2,3,0,1,0,0,0
2,,1,3,1603,0,0,1,0,0,0,1,1,1,-2,-2,0,0,-2,-2,0,0,,,-2,2,2,0,2,1,-2,,,30,1,0,2,1,3,3,0,0,2,0,2,0,0,0
2,,1,2,1605,0,0,1,0,0,0,1,0,1,-1,-1,0,0,-1,-1,0,0,,,-1,-1,-1,-2,1,0,-1,,,63,1,0,2,1,3,2,2,1,3,-2,2,0,0,0
2,,1,2,1608,1,0,1,0,0,1,0,0,0,-1,-2,-1,3,-1,-2,-1,3,,,3,4,3,2,2,1,4,,,45,2,1,1,0,0,2,3,2,1,0,2,1,1,0
2,,1,2,1609,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,-2,-3,0,0,1,,,58,4,1,2,1,1,2,1,0,3,-1,1,0,0,0
2,,1,2,1610,1,0,1,0,0,0,1,0,0,-3,-6,-3,27,-3,-6,-3,27,,,0,3,0,-3,0,0,3,,,63,1,1,2,1,0,1,3,2,2,-3,3,0,0,0
2,,1,2,1616,1,0,1,0,0,0,1,0,0,-2,-7,-5,45,-2,-7,-5,45,,,-1,4,-1,-3,0,0,4,,,40,2,1,3,1,0,4,2,1,3,-5,0,0,0,0
2,,1,3,1617,0,1,1,0,0,1,1,0,0,-3,-2,1,-5,-2,-3,-1,5,,,-3,2,2,0,2,1,-3,,,54,1,0,1,0,0,0,3,2,2,0,2,0,0,0
2,,1,2,1620,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,0,3,0,-1,1,0,3,,,41,2,0,2,1,1,3,1,0,3,1,1,0,0,0
2,,1,1,1624,0,0,0,0,0,0,0,0,1,-3,-2,1,-5,-2,-3,-1,5,,,-3,-2,-2,0,1,0,-3,,,58,2,0,0,0,2,1,1,0,0,0,2,1,0,1
2,,1,2,1625,1,0,1,0,0,0,1,0,0,-1,-1,0,0,-1,-1,0,0,,,2,2,2,1,2,1,2,,,58,1,1,2,1,0,1,2,1,1,-1,2,0,0,0
2,,1,3,1627,1,0,1,1,0,0,1,0,0,0,-1,-1,1,0,-1,-1,1,,,-1,0,-1,-1,0,0,0,,,46,1,0,2,1,1,3,4,2,1,-1,1,0,0,0
2,,1,3,1628,0,0,1,0,0,0,1,0,1,-1,-5,-4,24,-5,-1,4,-24,,,-4,2,2,-3,1,0,-4,,,50,1,1,1,0,1,3,3,2,2,-1,1,0,0,0
2,,1,1,1629,0,1,1,0,1,0,1,0,0,-3,-1,2,-8,-1,-3,-2,8,,,-3,-1,-1,0,1,0,-3,,,69,1,1,2,1,2,3,4,2,3,0,2,0,0,0
2,,1,3,1630,1,1,1,0,0,0,0,0,1,-2,0,2,-4,-2,0,2,-4,,,-3,-1,-3,-1,0,0,-1,,,44,1,1,2,1,2,1,3,2,2,-2,1,0,0,0
2,,1,1,1640,0,0,1,0,0,0,0,0,1,-1,-1,0,0,-1,-1,0,0,,,4,4,4,5,0,0,4,,,67,1,1,2,1,2,4,4,2,2,0,1,1,0,1
2,,1,2,1643,0,1,1,0,0,0,0,0,0,-5,-5,0,0,-5,-5,0,0,,,4,4,4,-1,1,0,4,,,60,2,1,2,1,2,3,3,2,2,-2,2,1,1,0
2,,1,3,1649,1,1,1,0,0,0,0,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,1,0,1,,,59,2,1,2,1,0,3,3,2,2,2,2,0,0,0
2,,1,3,1650,1,0,1,0,0,0,0,0,0,-3,-5,-2,16,-3,-5,-2,16,,,-4,4,-4,-1,1,0,4,,,28,3,1,2,1,3,2,3,2,2,-2,2,0,0,0
2,,1,1,1651,1,0,1,0,0,1,1,0,0,-3,-3,0,0,-3,-3,0,0,,,-3,-3,-3,0,0,0,-3,,,51,1,0,3,1,0,3,4,2,3,0,1,1,1,0
2,,1,3,1653,1,0,1,0,0,0,1,0,0,0,-5,-5,25,0,-5,-5,25,,,-1,4,-1,-1,1,0,4,,,19,3,1,2,1,1,2,3,2,2,1,2,0,0,0
2,,1,3,1658,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,-1,-1,1,,,1,2,2,2,0,0,1,,,63,2,0,2,1,2,4,1,0,3,4,0,1,0,1
2,,1,3,1659,1,0,1,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,,,0,2,0,1,2,1,2,,,31,1,0,2,1,1,2,2,1,3,1,2,1,1,0
2,,1,1,1661,1,1,1,0,0,0,0,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,-1,-2,0,0,0,-1,,,51,2,0,2,1,1,4,2,1,2,0,0,0,0,0
2,,1,2,1662,1,0,1,0,0,0,1,0,0,-6,-6,0,0,-6,-6,0,0,,,4,4,4,-2,1,0,4,,,22,3,1,2,1,1,2,1,0,2,0,2,0,0,0
2,,1,1,1669,1,1,1,0,1,0,1,0,1,-4,-3,1,-7,-4,-3,1,-7,,,-2,-1,-2,2,1,0,-1,,,46,1,0,2,1,1,0,3,2,0,-3,1,0,0,0
2,,1,3,1672,1,0,1,1,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-3,0,-3,-2,1,0,0,,,25,2,0,1,0,1,2,2,1,3,1,2,0,0,0
2,,1,3,1677,0,1,0,0,0,0,0,0,0,-2,-3,-1,5,-3,-2,1,-5,,,-1,4,4,1,2,1,-1,,,53,2,1,1,0,0,1,0,0,1,-3,1,0,0,0
2,,1,3,1681,1,1,1,0,0,0,1,0,1,-4,0,4,-16,-4,0,4,-16,,,-4,0,-4,0,2,1,0,,,63,2,1,2,1,1,3,2,1,2,0,2,0,0,0
2,,1,2,1683,0,0,1,1,0,0,0,0,1,-1,-4,-3,15,-4,-1,3,-15,,,1,4,4,0,1,0,1,,,54,1,1,1,0,1,2,1,0,2,0,2,0,0,0
2,,1,2,1686,0,0,1,0,0,0,1,0,1,-2,-3,-1,5,-3,-2,1,-5,,,1,2,2,-1,1,0,1,,,41,4,1,2,1,1,4,1,0,3,1,0,0,0,0
2,,1,2,1688,1,0,1,0,0,0,1,0,0,-3,-4,-1,7,-3,-4,-1,7,,,3,4,3,0,1,0,4,,,38,2,1,3,1,2,3,4,2,3,0,1,0,0,0
2,,1,3,1689,1,0,1,0,0,0,0,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-1,4,-1,0,1,0,4,,,33,3,1,2,1,1,0,3,2,2,0,2,0,0,0
2,,1,2,1693,1,1,1,0,0,0,1,0,1,-1,-1,0,0,-1,-1,0,0,,,2,2,2,1,1,0,2,,,44,3,0,2,1,1,3,3,2,4,0,0,1,0,1
2,,1,2,1695,1,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,,,-3,0,-3,-5,2,1,0,,,54,1,0,1,0,1,2,4,2,2,-5,2,0,0,0
2,,1,2,1696,1,0,1,0,0,0,1,0,0,-1,-5,-4,24,-1,-5,-4,24,,,-1,3,-1,-2,1,0,3,,,26,4,1,2,1,1,2,3,2,3,-1,1,0,0,0
2,,1,3,1703,1,1,0,0,0,0,0,0,1,0,-1,-1,1,0,-1,-1,1,,,-3,-2,-3,-3,1,0,-2,,,42,4,1,3,1,2,3,1,0,2,1,1,0,0,0
2,,1,2,1710,0,0,1,0,0,0,1,0,1,-1,-4,-3,15,-4,-1,3,-15,,,0,3,3,-1,1,0,0,,,32,3,1,3,1,0,2,1,0,3,-2,1,0,0,0
2,,1,3,1714,0,0,1,1,0,0,1,0,1,-2,-5,-3,21,-5,-2,3,-21,,,-3,4,4,-1,2,1,-3,,,33,3,0,2,1,0,2,1,0,3,-1,2,0,0,0
2,,1,3,1716,0,0,1,1,0,0,0,0,1,0,-3,-3,9,-3,0,3,-9,,,0,3,3,0,3,1,0,,,52,2,1,1,0,0,2,1,0,3,2,2,0,0,0
2,,1,3,1719,1,0,1,1,0,0,0,0,0,-4,-4,0,0,-4,-4,0,0,,,-4,4,-4,0,0,0,4,,,70,2,1,2,1,1,2,1,0,0,-5,0,0,0,0
2,,1,3,1722,1,0,1,0,0,1,1,0,0,0,-2,-2,4,0,-2,-2,4,,,-2,0,-2,-2,0,0,0,,,43,4,0,2,1,0,3,3,2,3,0,1,0,0,0
2,,1,2,1725,0,0,1,0,0,0,1,0,1,-6,-8,-2,28,-8,-6,2,-28,,,2,4,4,-4,1,0,2,,,58,3,1,2,1,1,3,2,1,3,1,1,0,0,0
2,,1,2,1726,1,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,2,3,2,1,1,0,3,,,60,4,0,1,0,0,3,3,2,2,1,1,0,0,0
2,,1,3,1727,0,0,1,0,0,0,1,0,1,-1,-6,-5,35,-6,-1,5,-35,,,-3,4,4,-2,1,0,-3,,,62,4,0,3,1,1,3,3,2,3,0,0,0,0,0
2,,1,3,1728,0,1,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,1,-1,,,-2,-1,-1,-2,0,0,-2,,,33,2,0,2,1,2,2,1,0,3,-1,1,1,1,0
2,,1,3,1730,1,1,1,0,1,0,1,0,1,-4,-1,3,-15,-4,-1,3,-15,,,-3,2,-3,1,0,0,2,,,54,2,0,2,1,0,4,3,2,2,-1,0,0,0,0
2,,1,3,1733,0,0,1,0,0,0,1,0,1,0,-4,-4,16,-4,0,4,-16,,,-1,3,3,-1,0,0,-1,,,61,1,1,0,0,1,1,4,2,2,-1,1,0,0,0
2,,1,3,1738,0,1,1,0,1,0,1,0,0,-4,-2,2,-12,-2,-4,-2,12,,,-4,2,2,0,1,0,-4,,,45,3,1,1,0,1,3,2,1,1,-3,1,0,0,0
2,,1,3,1740,1,1,0,0,0,0,0,0,1,-1,-4,-3,15,-1,-4,-3,15,,,-4,1,-4,-3,0,0,1,,,68,2,1,1,0,2,2,2,1,3,-1,1,0,0,0
2,,1,3,1744,0,0,1,0,0,0,0,0,1,0,-3,-3,9,-3,0,3,-9,,,0,3,3,0,1,0,0,,,62,2,1,0,0,0,0,1,0,1,-5,2,0,0,0
2,,1,2,1745,0,0,1,0,0,0,1,0,1,-1,-6,-5,35,-6,-1,5,-35,,,-2,3,3,-3,1,0,-2,,,40,2,0,2,1,1,3,3,2,2,-4,0,0,0,0
2,,1,1,1750,0,1,1,0,1,0,1,0,0,-5,-1,4,-24,-1,-5,-4,24,,,-4,0,0,1,1,0,-4,,,53,1,1,2,1,1,3,3,2,0,-5,0,0,0,0
2,,1,2,1753,1,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,1,2,1,0,0,0,2,,,52,2,1,1,0,1,4,3,2,0,-1,1,0,0,0
2,,1,3,1754,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,-1,-1,1,,,-1,0,0,0,1,0,-1,,,39,2,1,2,1,1,2,2,1,3,1,2,1,0,1
2,,1,3,1758,1,0,1,1,0,0,0,0,0,0,-3,-3,9,0,-3,-3,9,,,0,3,0,0,1,0,3,,,55,2,1,1,0,1,2,4,2,3,0,0,0,0,0
2,,1,2,1765,1,1,0,0,0,0,0,0,1,-1,-2,-1,3,-1,-2,-1,3,,,2,3,2,1,2,1,3,,,64,2,1,2,1,3,2,2,1,2,2,2,1,0,1
2,,1,2,1766,1,0,1,0,0,1,1,0,0,-2,-3,-1,5,-2,-3,-1,5,,,0,1,0,-2,1,0,1,,,36,2,0,1,0,0,2,1,0,1,-2,1,0,0,0
2,,1,1,1770,0,0,0,0,0,0,0,0,1,-3,-2,1,-5,-2,-3,-1,5,,,-4,-3,-3,-1,1,0,-4,,,59,2,1,3,1,2,3,3,2,4,-3,1,0,0,0
2,,1,3,1773,1,0,1,1,0,1,1,0,0,-1,-6,-5,35,-1,-6,-5,35,,,-3,4,-3,-2,0,0,4,,,45,1,1,0,0,0,1,2,1,0,-1,3,0,0,0
2,,1,4,1774,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,-2,-2,-2,-2,0,0,-2,,,38,2,0,3,1,3,2,1,0,3,0,0,1,0,1
2,,1,3,1776,0,0,1,1,0,0,1,0,1,-2,-5,-3,21,-5,-2,3,-21,,,-4,3,3,-2,2,1,-4,,,55,2,1,1,0,0,1,3,2,2,-2,2,0,0,0
2,,1,3,1782,1,0,1,1,0,0,0,0,0,0,-2,-2,4,0,-2,-2,4,,,0,2,0,0,1,0,2,,,51,3,0,2,1,1,3,2,1,3,-1,1,0,0,0
2,,1,2,1783,1,0,1,0,0,0,1,0,0,-4,-7,-3,33,-4,-7,-3,33,,,1,4,1,-3,0,0,4,,,20,3,0,2,1,1,4,2,1,3,0,1,0,0,0
2,,1,3,1787,0,0,0,0,0,0,0,0,1,-3,0,3,-9,0,-3,-3,9,,,-3,0,0,0,0,0,-3,,,61,2,1,1,0,2,1,2,1,2,3,0,0,0,0
2,,1,2,1791,1,1,1,0,1,0,0,0,1,-4,-4,0,0,-4,-4,0,0,,,3,3,3,-1,1,0,3,,,41,4,0,2,1,2,4,1,0,3,1,1,0,0,0
2,,1,3,1794,1,0,1,0,0,0,1,0,0,0,-1,-1,1,0,-1,-1,1,,,-1,0,-1,-1,1,0,0,,,23,3,1,2,1,1,2,1,0,3,0,1,0,0,0
2,,1,3,1797,1,0,1,0,0,0,1,0,0,-1,-5,-4,24,-1,-5,-4,24,,,-2,4,-2,-1,2,1,4,,,55,2,1,1,0,2,1,3,2,3,-1,3,0,0,0
2,,1,2,1798,1,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,,,-2,1,-2,-4,1,0,1,,,37,1,0,1,0,1,1,2,1,1,-4,2,0,0,0
2,,1,1,1802,0,1,1,0,1,0,1,0,0,-6,-1,5,-35,-1,-6,-5,35,,,-4,1,1,2,1,0,-4,,,68,2,1,2,1,1,4,1,0,3,1,1,0,0,0
2,,1,3,1803,0,0,1,0,0,0,1,1,1,-1,-1,0,0,-1,-1,0,0,,,-1,1,1,0,1,0,-1,,,70,1,1,1,0,3,3,3,2,3,1,1,1,0,1
2,,1,2,1805,1,0,1,0,0,0,1,0,0,-3,-8,-5,55,-3,-8,-5,55,,,-1,4,-1,-4,0,0,4,,,56,4,0,3,1,1,4,2,1,3,1,0,0,0,0
2,,1,3,1808,1,0,1,0,0,0,1,0,0,-1,-5,-4,24,-1,-5,-4,24,,,-4,2,-4,-3,1,0,2,,,45,4,1,2,1,1,3,3,2,2,-2,1,0,0,0
2,,1,3,1811,1,1,0,0,0,0,0,0,1,-1,-2,-1,3,-1,-2,-1,3,,,-3,0,-3,-2,2,1,0,,,51,3,1,1,0,2,3,3,2,2,0,2,1,0,1
2,,1,2,1813,1,0,1,0,0,0,1,0,0,-2,-3,-1,5,-2,-3,-1,5,,,2,3,2,0,1,0,3,,,57,2,1,2,1,1,3,1,0,2,-2,1,0,0,0
2,,1,3,1814,1,0,1,0,0,0,1,0,0,0,-2,-2,4,0,-2,-2,4,,,0,2,0,0,0,0,2,,,66,1,0,3,1,1,3,2,1,2,2,0,0,0,0
2,,1,3,1819,1,1,1,0,0,0,0,0,1,-2,0,2,-4,-2,0,2,-4,,,-2,0,-2,0,1,0,0,,,40,1,1,2,1,1,2,3,2,2,0,1,0,0,0
2,,1,2,1820,1,0,1,0,0,0,1,0,0,-1,-6,-5,35,-1,-6,-5,35,,,-4,1,-4,-5,0,0,1,,,58,2,0,2,1,0,4,1,0,2,2,0,0,0,0
2,,1,2,1821,1,0,1,0,0,0,1,0,0,-5,-9,-4,56,-5,-9,-4,56,,,0,4,0,-5,0,0,4,,,61,1,0,1,0,0,4,1,0,2,2,1,0,0,0
2,,1,1,1823,0,1,1,0,0,0,1,0,0,-3,-2,1,-5,-2,-3,-1,5,,,-3,-2,-2,0,1,0,-3,,,57,3,0,2,1,1,2,3,2,1,0,2,0,0,0
2,,1,3,1824,1,1,1,0,1,0,1,0,1,-2,-2,0,0,-2,-2,0,0,,,-1,3,-1,1,1,0,3,,,57,2,0,1,0,1,2,3,2,1,0,1,0,0,0
2,,1,3,1827,1,0,1,0,0,0,1,0,0,-1,-3,-2,8,-1,-3,-2,8,,,-4,0,-4,-3,1,0,0,,,52,1,0,2,1,1,3,1,0,2,-3,1,0,0,0
2,,1,1,1829,0,0,0,1,0,0,0,0,1,-2,-1,1,-3,-1,-2,-1,3,,,-2,-1,-1,0,0,0,-2,,,50,2,0,1,0,2,2,3,2,2,0,2,0,0,0
2,,1,3,1834,1,1,0,0,1,0,0,0,1,0,-1,-1,1,0,-1,-1,1,,,0,1,0,0,1,0,1,,,66,1,0,0,0,3,1,1,0,0,-5,2,0,0,0
2,,1,1,1837,0,1,1,0,0,0,1,0,0,-3,-3,0,0,-3,-3,0,0,,,-4,-4,-4,-1,2,1,-4,,,23,2,1,2,1,1,1,2,1,2,-1,4,1,1,0
2,,1,3,1838,1,0,1,0,0,1,1,0,0,-3,-4,-1,7,-3,-4,-1,7,,,-3,4,-3,0,1,0,4,,,35,3,0,2,1,0,4,1,0,2,0,0,0,0,0
2,,1,1,1839,0,1,1,0,0,0,1,0,0,-4,-2,2,-12,-2,-4,-2,12,,,1,3,3,5,0,0,1,,,32,4,0,3,1,0,4,0,0,4,5,0,0,0,0
2,,1,3,1846,1,0,1,1,0,1,1,0,0,-3,-4,-1,7,-3,-4,-1,7,,,-4,3,-4,-1,0,0,3,,,47,3,1,1,0,0,2,3,2,0,0,1,0,0,0
2,,1,1,1847,1,1,1,0,0,0,0,0,1,-4,-1,3,-15,-4,-1,3,-15,,,-4,-1,-4,0,1,0,-1,,,65,4,0,1,0,1,2,1,0,1,2,1,0,0,0
2,,1,3,1849,1,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,,,-3,4,-3,-1,1,0,4,,,37,2,1,2,1,1,2,3,2,2,-1,1,0,0,0
2,,1,2,1851,0,0,1,1,0,0,1,0,1,-1,-1,0,0,-1,-1,0,0,,,0,0,0,-1,1,0,0,,,24,3,1,1,0,3,3,3,2,2,-3,0,0,0,0
2,,1,1,1854,1,0,0,1,0,1,0,0,0,-3,-2,1,-5,-3,-2,1,-5,,,-3,-2,-3,0,1,0,-2,,,69,1,0,1,0,0,2,3,2,2,0,1,0,0,0
2,,1,3,1856,0,0,1,0,0,0,0,0,1,-1,-2,-1,3,-2,-1,1,-3,,,-1,2,2,0,0,0,-1,,,55,2,1,1,0,2,2,1,0,0,-2,0,0,0,0
2,,1,2,1863,1,0,1,0,0,0,1,0,0,-3,-5,-2,16,-3,-5,-2,16,,,-1,1,-1,-4,0,0,1,,,53,3,0,2,1,0,2,3,2,3,-1,0,0,0,0
2,,1,3,1864,0,0,1,0,0,0,1,0,1,-1,-6,-5,35,-6,-1,5,-35,,,-3,4,4,-2,0,0,-3,,,65,1,1,1,0,1,2,3,2,3,-1,1,0,0,0
2,,1,1,1866,0,0,1,0,0,0,0,0,1,-3,-3,0,0,-3,-3,0,0,,,-3,-3,-3,0,0,0,-3,,,51,1,0,3,1,1,4,3,2,4,1,1,0,0,0
2,,1,3,1867,1,0,1,0,0,0,1,0,0,-2,-4,-2,12,-2,-4,-2,12,,,-2,4,-2,0,0,0,4,,,54,2,1,2,1,0,1,1,0,2,0,0,0,0,0
2,,1,3,1870,1,0,1,1,0,0,0,0,0,0,-4,-4,16,0,-4,-4,16,,,0,4,0,0,0,0,4,,,34,1,0,2,1,2,2,1,0,3,-2,1,0,0,0
2,,1,1,1872,0,1,1,0,0,0,1,0,0,-5,-4,1,-9,-4,-5,-1,9,,,-4,-3,-3,1,0,0,-4,,,55,2,0,2,1,1,3,4,2,3,-1,1,0,0,0
2,,1,2,1876,0,0,1,0,0,0,1,0,1,-6,-6,0,0,-6,-6,0,0,,,1,1,1,-5,0,0,1,,,49,4,0,3,1,2,4,3,2,3,0,0,0,0,0
2,,1,3,1877,0,0,1,0,0,0,1,0,1,0,-5,-5,25,-5,0,5,-25,,,-2,3,3,-2,0,0,-2,,,37,3,1,3,1,1,3,1,0,4,-1,0,0,0,0
2,,1,3,1879,1,0,1,0,0,0,1,0,0,0,-1,-1,1,0,-1,-1,1,,,-3,-2,-3,-3,0,0,-2,,,64,1,0,1,0,1,3,3,2,2,2,0,0,0,0
2,,1,3,1882,0,0,1,0,0,0,1,0,1,-1,-2,-1,3,-2,-1,1,-3,,,-1,2,2,0,1,0,-1,,,45,2,1,2,1,1,2,3,2,3,0,1,0,0,0
2,,1,2,1885,0,0,1,0,0,0,1,0,1,-3,-6,-3,27,-6,-3,3,-27,,,1,4,4,-2,1,0,1,,,66,1,0,1,0,1,1,4,2,2,-1,1,0,0,0
2,,1,3,1890,0,0,1,0,0,0,0,0,1,-2,-2,0,0,-2,-2,0,0,,,-3,1,1,-1,0,0,-3,,,53,2,1,2,1,2,2,2,1,2,-2,1,1,0,1
2,,1,3,1891,0,0,1,0,0,0,0,0,1,-2,-4,-2,12,-4,-2,2,-12,,,-2,4,4,0,2,1,-2,,,55,1,1,1,0,2,0,4,2,2,0,2,0,0,0
2,,1,3,1893,0,0,1,0,0,0,1,0,1,0,-1,-1,1,-1,0,1,-1,,,0,1,1,0,0,0,0,,,53,2,1,3,1,0,2,4,2,3,0,0,0,0,0
2,,1,1,1896,1,1,1,0,0,0,0,0,1,-3,-1,2,-8,-3,-1,2,-8,,,-3,-1,-3,0,0,0,-1,,,66,2,0,2,1,1,2,3,2,2,-3,1,0,0,0
2,,1,3,1897,1,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,,,-4,3,-4,-2,1,0,3,,,56,3,1,2,1,1,3,1,0,3,1,1,0,0,0
2,,1,3,1899,0,1,1,0,0,0,1,0,0,-2,-2,0,0,-2,-2,0,0,,,-4,0,0,-2,3,1,-4,,,26,3,1,2,1,2,3,2,1,2,0,3,0,0,0
2,,1,2,1901,0,0,1,0,0,0,1,0,1,-2,-8,-6,60,-8,-2,6,-60,,,-3,3,3,-5,0,0,-3,,,50,2,1,3,1,0,3,3,2,4,4,3,0,0,0
2,,1,3,1906,0,0,1,0,0,0,0,0,1,0,-5,-5,25,-5,0,5,-25,,,-1,4,4,-1,1,0,-1,,,35,4,1,2,1,2,2,1,0,3,-1,1,0,0,0
2,,1,1,1910,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,-1,-2,0,2,1,-1,,,44,2,1,1,0,0,0,4,2,0,0,2,1,1,0
2,,1,2,1911,0,0,1,1,0,0,1,0,1,-4,-5,-1,9,-5,-4,1,-9,,,3,4,4,-1,4,1,3,,,35,3,1,1,0,1,0,3,2,1,0,4,0,0,0
2,,1,1,1912,0,1,1,0,0,0,0,0,0,-4,-1,3,-15,-1,-4,-3,15,,,-4,-1,-1,0,1,0,-4,,,24,4,0,2,1,2,2,3,2,2,0,2,0,0,0
2,,1,3,1913,1,0,1,1,0,0,1,0,0,0,-5,-5,25,0,-5,-5,25,,,-2,3,-2,-2,1,0,3,,,28,3,1,2,1,1,2,2,1,2,1,1,0,0,0
2,,1,2,1915,0,0,1,0,0,0,1,1,1,-2,-3,-1,5,-3,-2,1,-5,,,2,3,3,0,1,0,2,,,62,1,1,2,1,2,2,3,2,3,0,1,0,0,0
2,,1,3,1920,0,1,1,0,0,1,1,0,0,-2,-2,0,0,-2,-2,0,0,,,-4,0,0,-2,1,0,-4,,,61,2,0,3,1,0,4,3,2,3,1,1,0,0,0
2,,1,3,1931,0,0,1,0,0,0,1,0,1,0,-1,-1,1,-1,0,1,-1,,,-4,-3,-3,-4,1,0,-4,,,25,2,1,2,1,0,3,2,1,2,-1,2,0,0,0
2,,1,3,1932,1,0,1,0,0,0,1,0,0,0,-4,-4,16,0,-4,-4,16,,,-4,0,-4,-4,0,0,0,,,66,2,1,2,1,0,4,1,0,3,0,1,0,0,0
2,,1,2,1933,1,0,1,0,0,0,0,0,0,-1,-5,-4,24,-1,-5,-4,24,,,0,4,0,-1,2,1,4,,,30,3,1,2,1,2,2,1,0,3,-3,2,1,1,0
2,,1,1,1936,1,1,1,0,0,0,0,0,1,-4,-3,1,-7,-4,-3,1,-7,,,-2,-1,-2,2,0,0,-1,,,50,3,0,3,1,0,3,2,1,3,2,0,0,0,0
2,,1,3,1939,0,0,1,1,0,0,0,0,1,-2,-3,-1,5,-3,-2,1,-5,,,-2,3,3,0,3,1,-2,,,40,3,1,1,0,2,1,4,2,0,-2,4,0,0,0
2,,1,3,1941,1,0,0,1,0,0,0,0,0,-3,-2,1,-5,-3,-2,1,-5,,,-4,1,-4,-1,1,0,1,,,53,2,1,1,0,1,3,3,2,2,-1,1,0,0,0
2,,1,1,1943,1,1,1,0,0,0,1,0,1,-9,-8,1,-17,-9,-8,1,-17,,,-4,-3,-4,5,0,0,-3,,,56,1,0,1,0,0,0,2,1,2,5,2,0,0,0
2,,1,2,1944,0,0,1,0,0,0,1,0,1,-2,-4,-2,12,-4,-2,2,-12,,,0,2,2,-2,1,0,0,,,57,4,1,2,1,2,4,3,2,4,2,1,0,0,0
2,,1,1,1948,0,0,0,0,0,0,0,0,1,-3,-2,1,-5,-2,-3,-1,5,,,-2,-1,-1,1,0,0,-2,,,31,1,0,3,1,1,3,1,0,4,1,1,1,0,1
2,,1,3,1956,1,1,1,0,0,0,1,0,1,-3,0,3,-9,-3,0,3,-9,,,0,3,0,3,1,0,3,,,60,1,1,0,0,1,1,3,2,0,-1,4,0,0,0
2,,1,4,1957,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,,,31,1,1,1,0,2,2,4,2,2,0,2,0,0,0
2,,1,3,1960,0,0,1,0,0,0,0,0,1,-2,-4,-2,12,-4,-2,2,-12,,,-4,2,2,-2,1,0,-4,,,63,4,1,1,0,2,2,3,2,3,1,1,1,0,1
