exp,vignette,positions,types,i,unc,vote,vote_spa,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc,vote_unc,ut_A,ut_B,ut_B_A,ut_B_A_sq,ut_cer,ut_unc,ut_unc_cer,ut_unc_cer_sq,ut_unc_max,ut_unc_min,lr_A,lr_B,lr_cer,lr_i,lr_i_unc,lr_i_unc_cat,lr_unc,lr_unc_max,lr_unc_min,age,education,female,impact,impact_cat,ind_unc,polinterest,risk,risk_cat,satisdmo,sq,sq_unc,switch_1_2,switch_1_2_cer,switch_1_2_unc,amb
2,,1,3,273,1,1,1,0,1,0,1,0,1,-2,-2,0,0,-2,-2,0,0,,,-2,2,-2,0,0,0,2,,,54,3,1,3,1,2,2,3,2,2,-1,1,0,0,0,0
2,,1,1,278,0,1,1,0,1,0,1,0,0,-4,-1,3,-15,-1,-4,-3,15,,,-4,-1,-1,0,0,0,-4,,,62,1,0,3,1,2,2,2,1,2,-1,1,0,0,0,0
2,,1,2,280,0,0,1,0,0,0,1,0,1,-1,-5,-4,24,-5,-1,4,-24,,,-2,2,2,-3,1,0,-2,,,60,2,0,2,1,1,2,2,1,3,-1,1,0,0,0,0
2,,1,2,282,0,0,1,0,0,0,0,0,1,-1,-3,-2,8,-3,-1,2,-8,,,1,3,3,0,1,0,1,,,68,1,0,1,0,1,3,1,0,3,0,2,0,0,0,0
2,,1,3,285,1,0,1,1,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,,,-3,4,-3,-1,1,0,4,,,66,1,0,2,1,1,2,3,2,2,-1,1,0,0,0,0
2,,1,3,288,1,1,0,0,1,0,0,0,1,-2,-5,-3,21,-2,-5,-3,21,,,-4,3,-4,-2,1,0,3,,,29,3,0,2,1,1,4,1,0,1,-2,0,0,0,0,0
2,,1,1,290,0,1,1,0,0,0,1,0,0,-4,-1,3,-15,-1,-4,-3,15,,,-4,-1,-1,0,0,0,-4,,,52,1,0,3,1,0,4,3,2,3,-1,0,0,0,0,0
2,,1,3,293,1,0,1,0,0,0,1,0,0,0,-2,-2,4,0,-2,-2,4,,,-1,1,-1,-1,1,0,1,,,30,4,1,2,1,2,0,3,2,3,0,2,0,0,0,0
2,,1,3,294,0,0,1,1,0,0,1,0,1,-3,-3,0,0,-3,-3,0,0,,,-4,2,2,-1,1,0,-4,,,53,3,0,2,1,2,3,3,2,3,2,1,0,0,0,0
2,,1,2,296,0,0,1,0,0,0,0,0,1,-2,-4,-2,12,-4,-2,2,-12,,,1,3,3,-1,3,1,1,,,70,1,1,2,1,1,1,3,2,2,4,1,1,0,1,0
2,,1,2,301,0,0,1,0,0,0,1,0,1,-7,-7,0,0,-7,-7,0,0,,,4,4,4,-3,1,0,4,,,46,2,1,2,1,1,2,1,0,3,-1,1,0,0,0,0
2,,1,3,302,1,0,1,1,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,-2,-1,0,0,1,,,36,4,0,1,0,1,2,1,0,2,-1,2,0,0,0,0
2,,1,4,304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,4,4,4,0,0,4,,,49,1,0,3,1,1,4,1,0,4,2,0,0,0,0,0
2,,1,2,307,1,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,,,1,4,1,-1,2,1,4,,,42,2,0,2,1,1,1,4,2,2,0,2,0,0,0,0
2,,1,3,308,1,0,1,1,0,0,0,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-1,2,-1,0,0,0,2,,,41,2,1,1,0,1,2,1,0,1,-2,2,0,0,0,0
2,,1,1,309,1,0,1,0,0,0,1,0,0,-1,-1,0,0,-1,-1,0,0,,,-1,-1,-1,0,1,0,-1,,,58,3,0,1,0,1,3,1,0,3,-1,2,1,1,0,0
2,,1,2,311,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,0,3,0,-1,1,0,3,,,22,3,1,2,1,1,3,4,2,2,0,2,0,0,0,0
2,,1,2,313,1,0,1,0,0,0,1,0,0,-2,-4,-2,12,-2,-4,-2,12,,,-1,1,-1,-3,1,0,1,,,29,4,1,2,1,1,3,3,2,3,1,1,0,0,0,0
2,,1,3,314,0,1,1,0,0,0,0,0,0,-1,0,1,-1,0,-1,-1,1,,,-1,0,0,0,1,0,-1,,,47,4,0,2,1,1,4,2,1,3,-1,1,0,0,0,0
2,,1,3,317,1,0,1,0,0,0,0,0,0,0,-5,-5,25,0,-5,-5,25,,,-1,4,-1,-1,2,1,4,,,37,3,1,1,0,3,0,3,2,2,-2,2,0,0,0,0
2,,1,3,318,1,0,1,0,0,0,1,0,0,0,-4,-4,16,0,-4,-4,16,,,0,4,0,0,0,0,4,,,48,2,1,1,0,2,3,3,2,2,0,1,0,0,0,0
2,,1,3,319,1,0,1,0,0,0,1,0,0,-3,-3,0,0,-3,-3,0,0,,,-3,3,-3,0,0,0,3,,,41,2,0,2,1,1,2,4,2,3,0,1,0,0,0,0
2,,1,3,326,1,0,0,0,0,0,0,0,0,-1,0,1,-1,-1,0,1,-1,,,-3,-2,-3,-2,0,0,-2,,,68,2,0,2,1,1,2,3,2,3,1,1,0,0,0,0
2,,1,1,327,0,1,1,0,0,1,0,0,0,-6,-2,4,-32,-2,-6,-4,32,,,-4,0,0,2,1,0,-4,,,51,2,0,0,0,0,2,3,2,1,-1,1,0,0,0,0
2,,1,2,329,1,0,1,0,0,0,1,0,0,-7,-7,0,0,-7,-7,0,0,,,4,4,4,-3,0,0,4,,,58,2,0,2,1,1,3,1,0,3,0,1,0,0,0,0
2,,1,2,330,1,1,1,0,0,0,1,0,1,-5,-5,0,0,-5,-5,0,0,,,2,2,2,-3,1,0,2,,,47,2,0,1,0,1,2,1,0,2,-5,0,1,0,1,0
2,,1,3,331,0,1,0,0,1,0,0,0,0,-2,-3,-1,5,-3,-2,1,-5,,,-2,3,3,0,2,1,-2,,,61,2,1,2,1,2,2,2,1,3,2,1,0,0,0,0
2,,1,1,332,0,1,1,0,0,0,1,0,0,-8,-6,2,-28,-6,-8,-2,28,,,-4,-2,-2,4,1,0,-4,,,41,4,0,3,1,0,4,3,2,4,0,1,0,0,0,0
2,,1,2,336,1,1,1,0,0,0,0,0,1,-2,-2,0,0,-2,-2,0,0,,,1,1,1,-1,1,0,1,,,62,1,0,2,1,2,3,1,0,3,-4,1,0,0,0,0
2,,1,1,337,0,1,1,0,0,1,0,0,0,-2,-1,1,-3,-1,-2,-1,3,,,-1,0,0,1,1,0,-1,,,60,3,0,2,1,0,4,1,0,4,1,1,0,0,0,0
2,,1,2,338,1,0,1,0,0,1,0,0,0,-2,-4,-2,12,-2,-4,-2,12,,,2,4,2,0,1,0,4,,,48,3,1,2,1,0,4,1,0,4,0,2,0,0,0,0
2,,1,3,340,0,0,1,1,0,0,1,0,1,-3,-5,-2,16,-5,-3,2,-16,,,-4,4,4,-1,1,0,-4,,,60,1,1,1,0,1,2,1,0,2,-3,1,0,0,0,0
2,,1,3,343,1,1,1,0,1,0,1,0,1,-4,-1,3,-15,-4,-1,3,-15,,,-4,1,-4,0,1,0,1,,,55,1,0,2,1,1,0,4,2,2,1,1,0,0,0,0
2,,1,3,344,0,1,1,0,1,0,1,0,0,-4,-4,0,0,-4,-4,0,0,,,-4,4,4,0,0,0,-4,,,50,4,0,3,1,1,3,1,0,0,-3,0,0,0,0,0
2,,1,2,346,1,1,1,0,0,0,0,0,1,-1,-1,0,0,-1,-1,0,0,,,2,2,2,1,1,0,2,,,39,4,1,2,1,3,3,3,2,2,1,2,1,0,1,0
2,,1,3,349,1,0,1,1,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,3,-2,-1,0,0,3,,,52,1,0,2,1,1,2,1,0,2,-1,1,0,0,0,0
2,,1,3,350,1,0,1,0,0,0,1,0,0,-1,-7,-6,48,-1,-7,-6,48,,,-4,4,-4,-3,1,0,4,,,29,4,0,2,1,0,3,2,1,3,0,2,0,0,0,0
2,,1,4,352,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,,,41,3,1,2,1,1,2,1,0,2,0,1,0,0,0,0
2,,1,3,353,1,1,1,0,0,0,1,0,1,-2,0,2,-4,-2,0,2,-4,,,-3,-1,-3,-1,0,0,-1,,,67,1,0,2,1,2,4,4,2,3,0,0,0,0,0,0
2,,1,2,354,1,1,0,0,1,0,0,0,1,-1,-4,-3,15,-1,-4,-3,15,,,1,4,1,0,1,0,4,,,38,2,1,1,0,1,0,1,0,2,-3,1,0,0,0,0
2,,1,3,356,0,1,0,0,1,0,0,0,0,-2,-3,-1,5,-3,-2,1,-5,,,-2,3,3,0,0,0,-2,,,39,1,1,3,1,1,2,4,2,2,0,2,0,0,0,0
2,,1,3,359,1,1,1,0,0,0,1,0,1,-5,0,5,-25,-5,0,5,-25,,,-2,3,-2,3,0,0,3,,,54,4,0,3,1,1,4,3,2,3,0,0,0,0,0,0
2,,1,3,360,1,0,1,0,0,0,1,0,0,0,-4,-4,16,0,-4,-4,16,,,-1,3,-1,-1,2,1,3,,,19,3,1,2,1,1,3,1,0,2,-1,2,0,0,0,0
2,,1,2,361,0,1,0,0,0,0,0,0,0,-3,-4,-1,7,-4,-3,1,-7,,,3,4,4,0,2,1,3,,,60,2,1,1,0,1,1,3,2,2,-1,2,0,0,0,0
2,,1,3,365,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,-1,-1,1,,,-1,0,0,0,0,0,-1,,,60,1,1,2,1,3,2,3,2,3,0,0,0,0,0,0
2,,1,2,369,1,0,1,0,0,0,1,0,0,-3,-4,-1,7,-3,-4,-1,7,,,-1,0,-1,-4,1,0,0,,,23,2,1,2,1,1,4,3,2,1,4,0,0,0,0,0
2,,1,3,370,0,1,0,0,0,0,0,0,0,-1,-2,-1,3,-2,-1,1,-3,,,1,4,4,2,0,0,1,,,55,2,1,1,0,2,3,0,0,1,-2,1,0,0,0,0
2,,1,3,373,0,0,1,0,0,0,1,0,1,-2,-4,-2,12,-4,-2,2,-12,,,-2,4,4,0,1,0,-2,,,43,4,0,2,1,2,3,2,1,2,-2,1,0,0,0,0
2,,1,2,375,1,1,1,0,0,0,0,0,1,-1,-1,0,0,-1,-1,0,0,,,2,2,2,1,0,0,2,,,63,2,0,1,0,3,2,3,2,3,0,2,0,0,0,0
2,,1,3,376,1,0,1,1,0,0,0,0,0,-3,-4,-1,7,-3,-4,-1,7,,,-3,4,-3,0,1,0,4,,,46,1,0,2,1,1,2,1,0,2,0,1,0,0,0,0
2,,1,3,377,0,0,1,0,0,0,1,0,1,-1,-5,-4,24,-5,-1,4,-24,,,-2,4,4,-1,1,0,-2,,,44,2,1,2,1,1,3,3,2,3,-1,1,0,0,0,0
2,,1,3,378,1,1,1,0,1,0,1,0,1,-4,-1,3,-15,-4,-1,3,-15,,,-4,1,-4,0,0,0,1,,,29,4,0,3,1,1,4,1,0,3,-1,0,0,0,0,0
2,,1,1,384,0,0,0,0,0,0,0,0,1,-7,-1,6,-48,-1,-7,-6,48,,,-2,4,4,5,2,1,-2,,,37,1,0,1,0,1,2,1,0,1,5,1,0,0,0,0
2,,1,3,385,0,1,0,0,0,0,0,0,0,-1,-2,-1,3,-2,-1,1,-3,,,0,3,3,1,0,0,0,,,54,4,0,1,0,1,2,1,0,3,-1,0,1,1,0,0
2,,1,3,390,0,0,1,0,0,0,1,0,1,-1,-5,-4,24,-5,-1,4,-24,,,-4,2,2,-3,2,1,-4,,,34,4,0,1,0,1,2,1,0,2,-3,1,0,0,0,0
2,,1,2,392,1,1,1,0,1,0,1,0,1,-2,-2,0,0,-2,-2,0,0,,,2,2,2,0,1,0,2,,,40,2,1,2,1,2,2,3,2,3,-1,1,0,0,0,0
2,,1,1,394,1,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,-1,-2,0,1,0,-1,,,43,2,1,1,0,2,1,3,2,3,0,2,0,0,0,0
2,,1,3,396,1,1,0,0,0,0,0,0,1,-2,-3,-1,5,-2,-3,-1,5,,,-4,1,-4,-2,1,0,1,,,58,3,0,1,0,1,2,3,2,2,-2,2,1,0,1,0
2,,1,2,397,0,0,1,0,0,0,1,0,1,-2,-9,-7,77,-9,-2,7,-77,,,-3,4,4,-5,0,0,-3,,,44,2,0,3,1,0,4,3,2,0,2,0,0,0,0,0
2,,1,2,400,1,1,0,0,0,0,0,0,1,-2,-5,-3,21,-2,-5,-3,21,,,1,4,1,-1,1,0,4,,,41,3,0,2,1,3,2,1,0,2,1,1,0,0,0,0
2,,1,1,401,1,1,1,0,0,0,1,0,1,-8,-1,7,-63,-8,-1,7,-63,,,-4,3,-4,4,0,0,3,,,48,2,1,0,0,1,2,3,2,0,-2,1,0,0,0,0
2,,1,1,408,1,0,1,0,0,0,0,0,0,-3,-3,0,0,-3,-3,0,0,,,-3,-3,-3,0,1,0,-3,,,20,2,0,2,1,1,2,1,0,3,1,1,1,1,0,0
2,,1,2,410,0,0,1,0,0,0,1,0,1,-1,-2,-1,3,-2,-1,1,-3,,,-2,-1,-1,-3,1,0,-2,,,67,3,0,2,1,0,3,1,0,2,-3,1,0,0,0,0
2,,1,3,414,1,0,1,0,0,1,1,0,0,0,-4,-4,16,0,-4,-4,16,,,-2,2,-2,-2,1,0,2,,,63,2,0,3,1,0,3,3,2,4,-1,0,0,0,0,0
2,,1,1,416,0,1,1,0,0,0,1,0,0,-8,-1,7,-63,-1,-8,-7,63,,,-3,4,4,5,0,0,-3,,,29,2,0,0,0,1,4,3,2,0,-4,0,0,0,0,0
2,,1,3,421,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-1,4,-1,0,0,0,4,,,46,4,0,2,1,1,4,1,0,0,-3,1,0,0,0,0
2,,1,3,422,0,0,0,1,0,0,0,0,1,-4,-3,1,-7,-3,-4,-1,7,,,-4,3,3,0,2,1,-4,,,34,4,0,1,0,2,2,2,1,2,0,2,0,0,0,0
2,,1,3,423,0,0,1,1,0,0,0,0,1,-3,-4,-1,7,-4,-3,1,-7,,,-3,4,4,0,1,0,-3,,,43,2,0,1,0,1,1,3,2,2,-2,2,0,0,0,0
2,,1,3,430,1,1,1,0,0,0,1,0,1,-6,0,6,-36,-6,0,6,-36,,,-3,3,-3,3,1,0,3,,,36,3,1,1,0,0,4,1,0,0,-4,1,0,0,0,0
2,,1,2,431,0,0,1,1,0,0,0,0,1,-1,-1,0,0,-1,-1,0,0,,,1,1,1,0,1,0,1,,,50,2,0,2,1,3,3,2,1,2,0,1,0,0,0,0
2,,1,2,433,1,0,1,0,0,1,0,0,0,-2,-2,0,0,-2,-2,0,0,,,2,2,2,0,2,1,2,,,50,2,0,1,0,0,2,2,1,2,0,2,1,1,0,0
2,,1,1,436,0,1,1,0,0,0,1,0,0,-7,-5,2,-24,-5,-7,-2,24,,,-2,0,0,5,0,0,-2,,,36,4,0,0,0,0,2,0,0,1,-1,0,0,0,0,0
2,,1,3,438,1,0,1,0,0,0,1,0,0,-2,-4,-2,12,-2,-4,-2,12,,,-2,4,-2,0,1,0,4,,,37,1,0,2,1,2,2,3,2,3,0,1,0,0,0,0
2,,1,3,439,1,0,1,0,0,0,0,0,0,-4,-4,0,0,-4,-4,0,0,,,-4,4,-4,0,2,1,4,,,66,1,0,1,0,1,2,3,2,2,0,0,0,0,0,0
2,,1,1,442,1,1,1,0,0,0,0,0,1,-6,-1,5,-35,-6,-1,5,-35,,,-3,2,-3,3,1,0,2,,,31,4,0,3,1,1,4,1,0,4,1,0,0,0,0,0
2,,1,3,445,0,0,1,0,0,0,1,0,1,-3,-4,-1,7,-4,-3,1,-7,,,-4,3,3,-1,1,0,-4,,,40,2,1,2,1,2,2,2,1,3,-3,1,0,0,0,0
2,,1,2,446,0,0,1,0,0,0,1,0,1,-2,-7,-5,45,-7,-2,5,-45,,,-1,4,4,-3,0,0,-1,,,47,4,1,3,1,0,4,1,0,3,-2,1,0,0,0,0
2,,1,3,450,0,1,1,0,0,1,0,0,0,-3,-3,0,0,-3,-3,0,0,,,-2,4,4,1,1,0,-2,,,51,1,0,1,0,0,2,2,1,2,0,2,0,0,0,0
2,,1,3,454,0,0,0,1,0,0,0,0,1,-2,0,2,-4,0,-2,-2,4,,,-3,-1,-1,-1,2,1,-3,,,55,2,0,2,1,2,2,3,2,2,0,2,0,0,0,0
2,,1,3,455,1,0,0,1,0,1,0,0,0,-1,0,1,-1,-1,0,1,-1,,,1,2,1,2,1,0,2,,,58,1,0,1,0,0,1,3,2,1,2,1,0,0,0,0
2,,1,4,456,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,-1,-1,-1,-1,0,0,-1,,,36,2,1,2,1,3,2,3,2,2,-1,1,0,0,0,0
2,,1,3,460,0,1,0,0,0,0,0,0,0,0,-2,-2,4,-2,0,2,-4,,,0,2,2,0,1,0,0,,,60,1,0,1,0,1,2,2,1,2,0,2,1,1,0,0
2,,1,1,462,0,1,1,0,0,0,1,0,0,-7,-5,2,-24,-5,-7,-2,24,,,-4,-2,-2,3,1,0,-4,,,50,4,0,2,1,0,4,3,2,3,1,1,0,0,0,0
2,,1,2,464,0,0,1,0,0,0,1,0,1,-1,-9,-8,80,-9,-1,8,-80,,,-4,4,4,-5,0,0,-4,,,49,3,1,1,0,0,3,3,2,0,1,0,0,0,0,0
2,,1,3,466,0,1,1,0,1,0,1,0,0,-3,0,3,-9,0,-3,-3,9,,,-3,0,0,0,2,1,-3,,,67,1,1,2,1,0,2,3,2,2,0,2,0,0,0,0
2,,1,3,470,1,0,0,1,0,0,0,0,0,-5,-3,2,-16,-5,-3,2,-16,,,-4,4,-4,1,1,0,4,,,42,2,1,3,1,2,2,3,2,2,0,1,0,0,0,0
2,,1,1,471,1,1,1,0,0,0,1,0,1,-6,-5,1,-11,-6,-5,1,-11,,,-1,0,-1,5,0,0,0,,,29,1,0,1,0,0,0,1,0,2,0,3,0,0,0,0
2,,1,3,473,1,1,1,0,1,0,1,0,1,-1,-1,0,0,-1,-1,0,0,,,-1,1,-1,0,1,0,1,,,36,2,1,1,0,1,1,2,1,2,0,2,0,0,0,0
2,,1,2,476,1,0,1,0,0,0,1,0,0,-4,-6,-2,20,-4,-6,-2,20,,,2,4,2,-2,1,0,4,,,20,3,1,2,1,2,3,1,0,3,-1,0,0,0,0,0
2,,1,3,478,0,1,1,0,0,1,1,0,0,-2,-1,1,-3,-1,-2,-1,3,,,-3,0,0,-1,1,0,-3,,,50,4,1,1,0,0,1,1,0,3,-1,1,0,0,0,0
2,,1,3,480,0,0,1,0,0,0,1,0,1,-2,-4,-2,12,-4,-2,2,-12,,,-4,2,2,-2,0,0,-4,,,68,1,0,2,1,1,3,3,2,3,2,1,0,0,0,0
2,,1,3,481,1,0,1,0,0,0,1,0,0,-1,-5,-4,24,-1,-5,-4,24,,,-4,2,-4,-3,0,0,2,,,46,4,0,2,1,0,4,3,2,3,-1,1,0,0,0,0
2,,1,2,485,0,1,0,0,0,1,0,0,0,-1,-2,-1,3,-2,-1,1,-3,,,1,2,2,0,0,0,1,,,45,2,1,1,0,0,1,1,0,2,-1,1,1,1,0,0
2,,1,1,487,0,1,1,0,1,0,1,0,0,-5,-4,1,-9,-4,-5,-1,9,,,-3,-2,-2,2,1,0,-3,,,42,4,0,2,1,1,3,1,0,2,-3,0,0,0,0,0
2,,1,3,490,1,0,1,0,0,0,1,0,0,-1,-3,-2,8,-1,-3,-2,8,,,-4,0,-4,-3,0,0,0,,,63,2,0,3,1,1,2,3,2,3,0,1,0,0,0,0
2,,1,1,493,0,1,1,0,0,0,1,0,0,-3,-1,2,-8,-1,-3,-2,8,,,-2,0,0,1,1,0,-2,,,38,2,0,2,1,1,3,1,0,2,-1,1,0,0,0,0
2,,1,1,494,0,1,1,0,0,0,0,0,0,-4,-4,0,0,-4,-4,0,0,,,-4,-4,-4,0,1,0,-4,,,41,2,1,2,1,2,2,3,2,2,0,2,0,0,0,0
2,,1,2,496,0,0,1,0,0,0,0,0,1,-2,-3,-1,5,-3,-2,1,-5,,,1,2,2,-1,0,0,1,,,64,1,0,0,0,2,3,1,0,0,0,0,1,0,1,0
2,,1,3,498,1,0,1,0,0,0,0,0,0,0,-2,-2,4,0,-2,-2,4,,,0,2,0,0,1,0,2,,,44,1,1,2,1,1,2,3,2,3,0,1,1,1,0,0
2,,1,3,500,1,1,1,0,0,0,0,0,1,-4,-1,3,-15,-4,-1,3,-15,,,-1,4,-1,3,1,0,4,,,41,2,0,3,1,0,3,2,1,2,1,0,0,0,0,0
2,,1,3,503,1,0,1,1,0,0,1,0,0,-2,-3,-1,5,-2,-3,-1,5,,,-3,2,-3,-1,0,0,2,,,43,2,0,2,1,1,1,3,2,3,-1,2,0,0,0,0
2,,1,2,504,1,0,1,0,0,0,0,0,0,-1,-4,-3,15,-1,-4,-3,15,,,0,3,0,-1,2,1,3,,,42,3,1,2,1,3,2,3,2,3,-1,1,0,0,0,0
2,,1,2,507,0,0,1,0,0,0,1,0,1,-1,-4,-3,15,-4,-1,3,-15,,,1,4,4,0,1,0,1,,,60,2,0,2,1,1,4,2,1,3,-1,1,0,0,0,0
2,,1,2,511,0,0,1,0,0,0,1,0,1,-5,-7,-2,24,-7,-5,2,-24,,,2,4,4,-3,1,0,2,,,40,4,1,2,1,1,2,1,0,2,1,2,0,0,0,0
2,,1,1,514,0,0,1,0,0,0,0,0,1,-2,-2,0,0,-2,-2,0,0,,,-2,-2,-2,0,2,1,-2,,,51,1,1,1,0,3,0,3,2,0,5,0,1,0,1,0
2,,1,3,518,0,1,1,0,1,0,1,0,0,-3,-2,1,-5,-2,-3,-1,5,,,-1,4,4,2,2,1,-1,,,60,2,0,0,0,1,0,1,0,0,3,1,0,0,0,0
2,,1,2,524,0,0,1,0,0,0,1,0,1,-3,-6,-3,27,-6,-3,3,-27,,,0,3,3,-3,2,1,0,,,64,3,0,1,0,1,3,3,2,3,0,1,0,0,0,0
2,,1,2,526,0,0,1,0,0,0,1,0,1,-1,-3,-2,8,-3,-1,2,-8,,,1,3,3,0,1,0,1,,,66,1,0,1,0,0,3,3,2,2,1,1,0,0,0,0
2,,1,3,528,1,1,0,0,1,0,0,0,1,-2,-4,-2,12,-2,-4,-2,12,,,-2,4,-2,0,1,0,4,,,59,1,1,1,0,2,0,4,2,1,-1,1,0,0,0,0
2,,1,3,529,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-3,0,-3,-1,0,0,0,,,58,1,1,1,0,2,2,4,2,4,-1,1,0,0,0,0
2,,1,3,533,0,1,1,0,0,0,0,0,0,-5,-2,3,-21,-2,-5,-3,21,,,-4,3,3,1,1,0,-4,,,36,2,0,1,0,2,3,3,2,2,-1,1,1,1,0,0
2,,1,1,536,1,1,1,0,0,0,0,0,1,-4,-3,1,-7,-4,-3,1,-7,,,1,2,1,5,1,0,2,,,45,3,0,2,1,0,4,3,2,2,0,2,0,0,0,0
2,,1,2,539,1,0,1,0,0,0,1,0,0,-7,-8,-1,15,-7,-8,-1,15,,,2,3,2,-5,4,1,3,,,34,1,1,0,0,0,0,3,2,1,-5,4,0,0,0,0
2,,1,2,544,1,0,1,1,0,1,0,0,0,-1,-3,-2,8,-1,-3,-2,8,,,1,3,1,0,1,0,3,,,66,1,0,2,1,0,2,3,2,3,0,2,0,0,0,0
2,,1,3,545,0,0,1,0,0,0,1,0,1,0,-4,-4,16,-4,0,4,-16,,,-4,0,0,-4,0,0,-4,,,67,1,0,0,0,0,4,3,2,1,0,0,0,0,0,0
2,,1,3,549,0,0,1,0,0,0,1,0,1,0,-1,-1,1,-1,0,1,-1,,,-4,-3,-3,-4,1,0,-4,,,31,4,0,0,0,1,4,3,2,1,0,1,0,0,0,0
2,,1,1,552,0,1,1,0,0,1,0,0,0,-4,-1,3,-15,-1,-4,-3,15,,,-4,-1,-1,0,2,1,-4,,,68,1,0,2,1,0,3,1,0,2,0,1,0,0,0,0
2,,1,2,554,1,0,1,0,0,0,1,0,0,-1,-7,-6,48,-1,-7,-6,48,,,-2,4,-2,-3,1,0,4,,,38,4,0,2,1,0,3,2,1,3,0,2,0,0,0,0
2,,1,1,555,0,1,1,0,0,0,0,0,0,-6,-1,5,-35,-1,-6,-5,35,,,-4,1,1,2,1,0,-4,,,61,1,0,2,1,2,2,1,0,2,-1,2,0,0,0,0
2,,1,2,558,0,0,1,0,0,0,0,0,1,-2,-8,-6,60,-8,-2,6,-60,,,-3,3,3,-5,1,0,-3,,,70,1,1,2,1,0,3,3,2,2,2,2,0,0,0,0
2,,1,2,560,0,0,1,0,0,0,1,0,1,-1,-2,-1,3,-2,-1,1,-3,,,-2,-1,-1,-3,0,0,-2,,,70,1,1,3,1,1,3,1,0,3,-1,1,0,0,0,0
2,,1,3,566,1,1,1,0,0,0,1,0,1,-3,-1,2,-8,-3,-1,2,-8,,,-4,0,-4,-1,1,0,0,,,62,1,1,2,1,1,3,1,0,2,-1,2,0,0,0,0
2,,1,2,567,1,0,1,0,0,0,0,0,0,-2,-4,-2,12,-2,-4,-2,12,,,2,4,2,0,0,0,4,,,45,2,0,2,1,2,4,3,2,3,-2,1,0,0,0,0
2,,1,3,570,0,0,1,0,0,0,1,0,1,0,-7,-7,49,-7,0,7,-49,,,-3,4,4,-3,1,0,-3,,,24,2,1,2,1,1,2,1,0,2,-3,1,0,0,0,0
2,,1,2,573,1,0,1,1,0,0,1,0,0,-1,-3,-2,8,-1,-3,-2,8,,,-1,1,-1,-2,1,0,1,,,69,1,0,1,0,1,2,1,0,3,-3,1,0,0,0,0
2,,1,3,574,0,0,1,0,0,0,0,0,1,0,-5,-5,25,-5,0,5,-25,,,-1,4,4,-1,0,0,-1,,,61,1,0,2,1,1,3,3,2,2,-4,0,0,0,0,0
2,,1,1,577,1,1,1,0,0,0,0,0,1,-4,-1,3,-15,-4,-1,3,-15,,,-3,0,-3,1,1,0,0,,,60,2,0,1,0,2,3,2,1,2,0,1,1,0,1,0
2,,1,3,583,0,1,1,0,0,0,0,0,0,-4,-1,3,-15,-1,-4,-3,15,,,-2,3,3,2,0,0,-2,,,70,1,0,0,0,1,4,2,1,2,0,0,0,0,0,0
2,,1,3,586,0,0,0,1,0,0,0,0,1,-3,-2,1,-5,-2,-3,-1,5,,,-3,2,2,0,0,0,-3,,,46,2,0,2,1,3,3,3,2,2,0,1,0,0,0,0
2,,1,1,589,0,1,1,0,0,0,0,0,0,-6,-1,5,-35,-1,-6,-5,35,,,-4,1,1,2,1,0,-4,,,41,4,0,2,1,1,2,1,0,3,1,1,0,0,0,0
2,,1,3,591,1,0,0,1,0,1,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-3,0,-3,-1,0,0,0,,,65,4,0,1,0,0,4,3,2,2,0,1,0,0,0,0
2,,1,3,594,1,0,1,0,0,0,1,0,0,-2,-3,-1,5,-2,-3,-1,5,,,-4,1,-4,-2,1,0,1,,,30,3,1,1,0,1,1,1,0,2,-2,2,0,0,0,0
2,,1,3,597,1,1,1,0,1,0,1,0,1,-4,-2,2,-12,-4,-2,2,-12,,,-4,2,-4,0,0,0,2,,,49,2,0,0,0,1,1,2,1,0,-5,0,0,0,0,0
2,,1,3,601,0,0,1,0,0,0,1,0,1,0,-5,-5,25,-5,0,5,-25,,,-2,3,3,-2,1,0,-2,,,45,4,0,2,1,2,4,1,0,3,0,2,0,0,0,0
2,,1,3,602,0,0,1,1,0,0,1,0,1,0,-6,-6,36,-6,0,6,-36,,,-2,4,4,-2,1,0,-2,,,30,4,1,2,1,0,0,3,2,2,0,2,0,0,0,0
