exp,vignette,positions,types,i,unc,vote,vote_spa,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc,vote_unc,ut_A,ut_B,ut_B_A,ut_B_A_sq,ut_cer,ut_unc,ut_unc_cer,ut_unc_cer_sq,ut_unc_max,ut_unc_min,lr_A,lr_B,lr_cer,lr_i,lr_i_unc,lr_i_unc_cat,lr_unc,lr_unc_max,lr_unc_min,age,education,female,impact,impact_cat,ind_unc,polinterest,risk,risk_cat,satisdmo,sq,sq_unc,switch_1_2,switch_1_2_cer,switch_1_2_unc
2:risk,,new,both right,1772,Party B,Party A,yes,no,no,no,yes,no,no,-7,-7,0,0,-7,-7,0,0,,,4,4,4,-3,ziemlich sicher,sicher,4,,,67,Hauptschule,m,groß,groß,0,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,,,
2:risk,,new,both left,1775,Party A,Party A,yes,no,no,no,yes,no,yes,-2,-2,0,0,-2,-2,0,0,,,-4,-4,-4,-2,ziemlich sicher,sicher,-4,,,28,Realschule,m,groß,groß,2,ziemlich stark,keine Vorlieben,neutral,ziemlich zufrieden,-1,ziemlich sicher,,,
2:risk,,new,both right,1780,Party A,Party A,yes,no,no,no,yes,no,yes,-4,-4,0,0,-4,-4,0,0,,,0,0,0,-4,sehr sicher,sicher,0,,,36,Abitur,m,sehr groß,groß,2,sehr stark,Sicherheit,avers,ziemlich zufrieden,1,ziemlich sicher,,,
2:risk,,new,left/right,1781,Party A,Party A,yes,no,no,no,yes,yes,yes,-2,-3,-1,5,-3,-2,1,-5,,,-2,3,3,0,ziemlich sicher,sicher,-2,,,69,Realschule,m,gering,gering,2,mittelmäßig,unbedingte Sicherheit,avers,ziemlich unzufrieden,1,ziemlich unsicher,,,
2:risk,,new,both right,1784,Party A,Party A,yes,no,no,no,no,no,yes,-2,-3,-1,5,-3,-2,1,-5,,,2,3,3,0,sehr sicher,sicher,2,,,66,Realschule,f,sehr groß,groß,2,sehr stark,Sicherheit,avers,sehr zufrieden,0,sehr sicher,,,
2:risk,,new,left/right,1785,Party A,Party B,yes,no,no,no,yes,no,no,-3,-1,2,-8,-1,-3,-2,8,,,-2,2,2,1,ziemlich sicher,sicher,-2,,,42,Abitur,m,groß,groß,2,mittelmäßig,manchmal Risiken,affin,teils/ teils,-3,ziemlich sicher,,,
2:risk,,new,left/right,1788,Party A,Party B,yes,no,no,no,no,no,no,-3,-1,2,-8,-1,-3,-2,8,,,-3,1,1,0,ziemlich sicher,sicher,-3,,,44,Realschule,f,groß,groß,1,weniger stark,keine Vorlieben,neutral,teils/ teils,0,ziemlich sicher,,,
2:risk,,new,left/right,1789,Party B,Party A,yes,no,no,no,no,no,no,0,-5,-5,25,0,-5,-5,25,,,-1,4,-1,-1,ziemlich sicher,sicher,4,,,55,Realschule,f,groß,groß,3,weniger stark,Sicherheit,avers,teils/ teils,0,ziemlich sicher,,,
2:risk,,new,left/right,1790,Party B,Party B,no,no,no,no,no,no,yes,-2,-3,-1,5,-2,-3,-1,5,,,-3,2,-3,-1,ziemlich sicher,sicher,2,,,36,Hochschulstudium,f,gering,gering,1,mittelmäßig,keine Vorlieben,neutral,teils/ teils,-2,weder/noch,,,
2:risk,,new,both left,1792,Party A,Party B,yes,no,no,no,yes,no,no,-9,-7,2,-32,-7,-9,-2,32,,,-4,-2,-2,5,sehr sicher,sicher,-4,,,37,Hochschulstudium,m,sehr groß,groß,1,sehr stark,häufig Risiken,affin,sehr zufrieden,5,sehr sicher,,,
2:risk,,new,left/right,1795,Party A,Party A,yes,yes,no,no,no,no,yes,-1,-4,-3,15,-4,-1,3,-15,,,-1,4,4,0,ziemlich sicher,sicher,-1,,,52,Hauptschule,f,groß,groß,1,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,0,weder/noch,,,
2:risk,,new,both left,1796,Party B,Party B,yes,no,no,no,yes,no,yes,-4,-3,1,-7,-4,-3,1,-7,,,-3,-2,-3,1,ziemlich sicher,sicher,-2,,,53,Hochschulstudium,f,groß,groß,0,ziemlich stark,Sicherheit,avers,teils/ teils,1,weder/noch,,,
2:risk,,new,left/right,1801,Party A,Party B,no,no,yes,no,no,no,no,-2,-4,-2,12,-4,-2,2,-12,,,-2,4,4,0,sehr sicher,sicher,-2,,,36,Realschule,m,gering,gering,2,sehr stark,häufig Risiken,affin,ziemlich unzufrieden,-4,ziemlich sicher,,,
2:risk,,new,left/right,1804,Party A,Party A,yes,yes,no,no,no,no,yes,0,-4,-4,16,-4,0,4,-16,,,-1,3,3,-1,ziemlich sicher,sicher,-1,,,59,Hauptschule,f,sehr groß,groß,0,mittelmäßig,Sicherheit,avers,teils/ teils,1,weder/noch,,,
2:risk,,new,both right,1807,Party A,Party A,yes,no,no,no,yes,no,yes,-4,-4,0,0,-4,-4,0,0,,,0,0,0,-4,weder/noch,unsicher,0,,,46,Realschule,f,gering,gering,1,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,-3,weder/noch,,,
2:risk,,new,left/right,1810,Party A,Party A,yes,no,no,no,yes,no,yes,-2,-4,-2,12,-4,-2,2,-12,,,-4,2,2,-2,ziemlich sicher,sicher,-4,,,31,Hochschulstudium,f,groß,groß,1,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,1,weder/noch,,,
2:risk,,new,left/right,1812,Party A,Party B,yes,no,yes,no,no,no,no,-3,-2,1,-5,-2,-3,-1,5,,,-4,1,1,-1,weder/noch,unsicher,-4,,,57,Realschule,m,gering,gering,1,mittelmäßig,manchmal Risiken,affin,teils/ teils,0,weder/noch,,,
2:risk,,new,both right,1816,Party A,Party A,yes,no,no,no,yes,no,yes,-1,-2,-1,3,-2,-1,1,-3,,,-2,-1,-1,-3,ziemlich sicher,sicher,-2,,,58,Hauptschule,m,groß,groß,1,sehr stark,keine Vorlieben,neutral,teils/ teils,-3,ziemlich sicher,,,
2:risk,,new,left/right,1818,Party A,Party B,yes,no,no,no,yes,no,no,-3,-1,2,-8,-1,-3,-2,8,,,-1,3,3,2,sehr sicher,sicher,-1,,,58,Hauptschule,f,sehr gering,gering,1,mittelmäßig,Sicherheit,avers,teils/ teils,1,weder/noch,,,
2:risk,,new,both right,1822,Party A,Party A,yes,no,no,no,yes,no,yes,-4,-6,-2,20,-6,-4,2,-20,,,1,3,3,-3,ziemlich sicher,sicher,1,,,48,Realschule,f,groß,groß,1,weniger stark,Sicherheit,avers,ziemlich zufrieden,0,weder/noch,,,
2:risk,,new,left/right,1825,Party B,Party A,yes,yes,no,no,yes,no,no,0,-3,-3,9,0,-3,-3,9,,,-2,1,-2,-2,ziemlich sicher,sicher,1,,,67,Hauptschule,f,groß,groß,2,ziemlich stark,Sicherheit,avers,ziemlich zufrieden,-1,ziemlich sicher,,,
2:risk,,new,both right,1828,Party A,Party A,yes,yes,no,no,yes,no,yes,-1,-5,-4,24,-5,-1,4,-24,,,0,4,4,-1,sehr sicher,sicher,0,,,31,Hauptschule,f,gering,gering,1,mittelmäßig,keine Vorlieben,neutral,teils/ teils,-1,weder/noch,,,
2:risk,,new,left/right,1830,Party B,Party B,yes,no,no,no,yes,no,yes,-5,0,5,-25,-5,0,5,-25,,,-3,2,-3,2,sehr sicher,sicher,2,,,39,Hochschulstudium,f,gering,gering,2,ziemlich stark,Sicherheit,avers,ziemlich zufrieden,0,sehr sicher,,,
2:risk,,new,left/right,1831,Party A,Party A,yes,no,no,no,no,no,yes,-4,-4,0,0,-4,-4,0,0,,,-4,4,4,0,sehr sicher,sicher,-4,,,66,Hauptschule,f,sehr gering,gering,1,weniger stark,Sicherheit,avers,sehr unzufrieden,2,weder/noch,,,
2:risk,,new,left/right,1833,Party B,Party A,yes,no,no,no,yes,no,no,0,-6,-6,36,0,-6,-6,36,,,-2,4,-2,-2,weder/noch,unsicher,4,,,62,Hauptschule,f,sehr groß,groß,1,weniger stark,Sicherheit,avers,ziemlich zufrieden,-3,ziemlich sicher,,,
2:risk,,new,both right,1836,Party B,Party A,yes,no,no,no,yes,no,no,-1,-2,-1,3,-1,-2,-1,3,,,2,3,2,1,ziemlich sicher,sicher,3,,,59,Hochschulstudium,f,groß,groß,1,mittelmäßig,Sicherheit,avers,sehr zufrieden,-1,weder/noch,,,
2:risk,,new,left/right,1840,Party A,Party B,no,no,yes,no,no,no,no,-2,-4,-2,12,-4,-2,2,-12,,,-2,4,4,0,sehr sicher,sicher,-2,,,60,Realschule,f,sehr gering,gering,0,weniger stark,Sicherheit,avers,ziemlich unzufrieden,-4,weder/noch,,,
2:risk,,new,left/right,1842,Party B,Party A,yes,no,no,no,no,no,no,0,-2,-2,4,0,-2,-2,4,,,0,2,0,0,sehr sicher,sicher,2,,,47,Hauptschule,f,groß,groß,2,sehr stark,manchmal Risiken,affin,ziemlich zufrieden,1,sehr sicher,,,
2:risk,,new,both right,1844,Party B,Party A,yes,no,no,no,yes,no,no,-2,-6,-4,32,-2,-6,-4,32,,,-1,3,-1,-3,ziemlich sicher,sicher,3,,,55,Realschule,m,groß,groß,0,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,,,
2:risk,,new,both left,1845,Party A,Party A,yes,yes,no,no,no,no,yes,-1,-1,0,0,-1,-1,0,0,,,-1,-1,-1,0,sehr sicher,sicher,-1,,,56,Hauptschule,m,gering,gering,2,überhaupt nicht,keine Vorlieben,neutral,teils/ teils,-2,sehr sicher,,,
2:risk,,new,left/right,1850,Party B,Party B,no,no,no,no,no,no,yes,-1,-3,-2,8,-1,-3,-2,8,,,-4,0,-4,-3,weder/noch,unsicher,0,,,54,Abitur,f,groß,groß,1,ziemlich stark,keine Vorlieben,neutral,ziemlich zufrieden,-3,ziemlich sicher,,,
2:risk,,new,left/right,1853,Party B,Party A,no,yes,no,no,no,no,no,-4,-2,2,-12,-4,-2,2,-12,,,-4,2,-4,0,weder/noch,unsicher,2,,,55,Realschule,f,gering,gering,1,mittelmäßig,Sicherheit,avers,teils/ teils,0,weder/noch,,,
2:risk,,new,both left,1855,Party A,Party A,no,no,no,no,no,no,yes,-3,-2,1,-5,-2,-3,-1,5,,,-4,-3,-3,-1,ziemlich sicher,sicher,-4,,,34,Hochschulstudium,f,gering,gering,2,mittelmäßig,Sicherheit,avers,teils/ teils,-1,weder/noch,,,
2:risk,,new,both right,1861,Party B,Party A,yes,no,no,no,no,no,no,-1,-1,0,0,-1,-1,0,0,,,1,1,1,0,sehr sicher,sicher,1,,,61,Abitur,m,groß,groß,1,weniger stark,Sicherheit,avers,ziemlich zufrieden,2,ziemlich sicher,,,
2:risk,,new,left/right,1862,Party A,Party B,yes,no,no,yes,yes,no,no,-2,0,2,-4,0,-2,-2,4,,,-3,-1,-1,-1,ziemlich sicher,sicher,-3,,,21,Realschule,f,gering,gering,0,mittelmäßig,manchmal Risiken,affin,teils/ teils,-1,ziemlich unsicher,,,
2:risk,,new,left/right,1868,Party A,Party B,no,no,no,yes,no,no,no,0,-3,-3,9,-3,0,3,-9,,,-1,2,2,-1,weder/noch,unsicher,-1,,,31,Abitur,f,groß,groß,0,mittelmäßig,manchmal Risiken,affin,teils/ teils,-3,ziemlich sicher,,,
2:risk,,new,left/right,1873,Party B,Party B,no,no,no,no,no,no,yes,-2,-3,-1,5,-2,-3,-1,5,,,-2,3,-2,0,sehr unsicher,unsicher,3,,,54,Realschule,m,gering,gering,2,überhaupt nicht,keine Vorlieben,neutral,teils/ teils,0,sehr unsicher,,,
2:risk,,new,both left,1875,Party B,Party B,yes,no,yes,no,yes,no,yes,-1,-1,0,0,-1,-1,0,0,,,0,0,0,1,ziemlich sicher,sicher,0,,,55,Realschule,f,gering,gering,3,sehr stark,keine Vorlieben,neutral,ziemlich unzufrieden,-3,sehr sicher,,,
2:risk,,new,both left,1878,Party B,Party A,yes,yes,no,yes,no,no,no,-2,-2,0,0,-2,-2,0,0,,,-2,-2,-2,0,ziemlich sicher,sicher,-2,,,46,Hochschulstudium,f,groß,groß,0,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,,,
2:risk,,new,left/right,1880,Party A,Party A,yes,no,no,no,yes,no,yes,-1,-6,-5,35,-6,-1,5,-35,,,-3,4,4,-2,ziemlich sicher,sicher,-3,,,31,Realschule,f,gering,gering,0,mittelmäßig,manchmal Risiken,affin,teils/ teils,5,sehr sicher,,,
2:risk,,new,both right,1881,Party B,Party A,yes,yes,no,yes,yes,no,no,-3,-4,-1,7,-3,-4,-1,7,,,1,2,1,-2,sehr sicher,sicher,2,,,58,Realschule,f,groß,groß,0,mittelmäßig,keine Vorlieben,neutral,ziemlich zufrieden,-1,ziemlich sicher,,,
2:risk,,new,left/right,1884,Party A,Party A,yes,no,no,no,no,no,yes,0,-2,-2,4,-2,0,2,-4,,,0,2,2,0,sehr sicher,sicher,0,,,65,Hauptschule,m,groß,groß,0,mittelmäßig,unbedingte Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,,,
2:risk,,new,left/right,1886,Party B,Party A,yes,no,no,no,no,no,no,-1,-3,-2,8,-1,-3,-2,8,,,-1,3,-1,0,sehr sicher,sicher,3,,,38,Hauptschule,m,groß,groß,1,sehr stark,keine Vorlieben,neutral,sehr unzufrieden,5,sehr sicher,,,
2:risk,,new,both right,1889,Party B,Party A,yes,no,no,no,yes,no,no,-3,-7,-4,40,-3,-7,-4,40,,,0,4,0,-3,ziemlich sicher,sicher,4,,,44,Hochschulstudium,f,groß,groß,1,mittelmäßig,keine Vorlieben,neutral,teils/ teils,2,ziemlich sicher,,,
2:risk,,new,both left,1892,Party B,Party B,yes,no,no,no,yes,yes,yes,-4,-3,1,-7,-4,-3,1,-7,,,-4,-3,-4,0,sehr sicher,sicher,-3,,,34,Hauptschule,m,groß,groß,2,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,,,
2:risk,,new,both right,1894,Party B,Party A,yes,yes,no,no,no,no,no,-3,-4,-1,7,-3,-4,-1,7,,,3,4,3,0,weder/noch,unsicher,4,,,66,Realschule,f,gering,gering,1,mittelmäßig,Sicherheit,avers,teils/ teils,0,ziemlich sicher,,,
2:risk,,new,both left,1895,Party A,Party B,yes,no,no,no,yes,no,no,-4,-3,1,-7,-3,-4,-1,7,,,-4,-3,-3,0,ziemlich sicher,sicher,-4,,,68,Hauptschule,m,gering,gering,1,mittelmäßig,manchmal Risiken,affin,ziemlich unzufrieden,-3,ziemlich sicher,,,
2:risk,,new,left/right,1900,Party B,Party A,yes,no,no,no,yes,no,no,0,-6,-6,36,0,-6,-6,36,,,-3,3,-3,-3,sehr sicher,sicher,3,,,36,Hochschulstudium,f,groß,groß,1,ziemlich stark,keine Vorlieben,neutral,ziemlich zufrieden,0,ziemlich sicher,,,
2:risk,,new,both left,1905,Party B,Party B,yes,no,yes,no,yes,no,yes,-4,-2,2,-12,-4,-2,2,-12,,,-4,-2,-4,0,sehr sicher,sicher,-2,,,43,Abitur,f,groß,groß,1,weniger stark,Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,,,
2:risk,,new,left/right,1909,Party B,Party B,yes,no,no,no,yes,no,yes,-4,0,4,-16,-4,0,4,-16,,,-3,1,-3,1,ziemlich sicher,sicher,1,,,51,Hochschulstudium,f,sehr groß,groß,1,sehr stark,Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,,,
2:risk,,new,left/right,1916,Party B,Party A,yes,no,no,no,no,no,no,-2,-3,-1,5,-2,-3,-1,5,,,-3,2,-3,-1,sehr sicher,sicher,2,,,39,Abitur,m,groß,groß,2,ziemlich stark,Sicherheit,avers,ziemlich zufrieden,-1,weder/noch,,,
2:risk,,new,left/right,1918,Party B,Party B,yes,no,no,no,yes,no,yes,-2,-1,1,-3,-2,-1,1,-3,,,0,3,0,2,ziemlich sicher,sicher,3,,,29,Hochschulstudium,m,gering,gering,1,sehr stark,häufig Risiken,affin,teils/ teils,0,weder/noch,,,
2:risk,,new,both left,1919,Party A,Party B,yes,no,no,yes,yes,no,no,-2,-2,0,0,-2,-2,0,0,,,-1,-1,-1,1,ziemlich sicher,sicher,-1,,,43,Hochschulstudium,m,sehr gering,gering,0,weniger stark,Sicherheit,avers,sehr unzufrieden,1,weder/noch,,,
2:risk,,new,left/right,1922,Party B,Party A,yes,no,no,no,yes,no,no,-3,-4,-1,7,-3,-4,-1,7,,,-4,3,-4,-1,weder/noch,unsicher,3,,,22,Abitur,f,groß,groß,2,mittelmäßig,Sicherheit,avers,teils/ teils,0,ziemlich unsicher,,,
2:risk,,new,both right,1926,Party A,Party A,yes,no,no,no,yes,no,yes,-6,-6,0,0,-6,-6,0,0,,,3,3,3,-3,ziemlich sicher,sicher,3,,,66,Realschule,f,groß,groß,1,ziemlich stark,Sicherheit,avers,teils/ teils,-4,ziemlich sicher,,,
2:risk,,new,left/right,1930,Party B,Party A,yes,no,no,no,yes,no,no,0,-5,-5,25,0,-5,-5,25,,,-3,2,-3,-3,ziemlich sicher,sicher,2,,,40,Realschule,m,gering,gering,1,mittelmäßig,manchmal Risiken,affin,teils/ teils,-4,ziemlich sicher,,,
2:risk,,new,both left,1934,Party A,Party B,yes,no,no,yes,no,no,no,-3,-2,1,-5,-2,-3,-1,5,,,-2,-1,-1,1,sehr sicher,sicher,-2,,,35,Hochschulstudium,m,sehr groß,groß,0,sehr stark,keine Vorlieben,neutral,ziemlich zufrieden,0,sehr sicher,,,
2:risk,,new,both right,1935,Party A,Party A,yes,no,no,no,yes,no,yes,-6,-9,-3,45,-9,-6,3,-45,,,1,4,4,-5,sehr sicher,sicher,1,,,61,Hochschulstudium,m,gering,gering,0,sehr stark,manchmal Risiken,affin,sehr unzufrieden,5,sehr sicher,,,
2:risk,,new,both left,1938,Party B,Party B,yes,no,yes,no,yes,no,yes,-4,-1,3,-15,-4,-1,3,-15,,,-3,0,-3,1,weder/noch,unsicher,0,,,62,Realschule,f,groß,groß,1,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,2,ziemlich sicher,,,
2:risk,,new,both right,1940,Party A,Party A,yes,no,no,no,yes,no,yes,-5,-9,-4,56,-9,-5,4,-56,,,0,4,4,-5,ziemlich sicher,sicher,0,,,62,Realschule,f,groß,groß,0,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,-4,ziemlich sicher,,,
2:risk,,new,left/right,1942,Party B,Party B,no,no,no,no,no,no,yes,-1,-2,-1,3,-1,-2,-1,3,,,-4,-1,-4,-3,ziemlich sicher,sicher,-1,,,30,Hochschulstudium,f,groß,groß,2,mittelmäßig,Sicherheit,avers,teils/ teils,0,ziemlich sicher,,,
2:risk,,new,both left,1945,Party B,Party B,yes,no,no,no,no,no,yes,-7,-5,2,-24,-7,-5,2,-24,,,-4,-2,-4,3,ziemlich sicher,sicher,-2,,,31,Hochschulstudium,m,groß,groß,1,sehr stark,manchmal Risiken,affin,ziemlich zufrieden,4,ziemlich sicher,,,
2:risk,,new,left/right,1946,Party A,Party A,yes,no,no,no,yes,no,yes,0,-4,-4,16,-4,0,4,-16,,,-1,3,3,-1,ziemlich sicher,sicher,-1,,,30,Hauptschule,m,gering,gering,1,ziemlich stark,manchmal Risiken,affin,teils/ teils,-1,ziemlich sicher,,,
2:risk,,new,left/right,1947,Party B,Party A,no,yes,no,no,no,no,no,-4,0,4,-16,-4,0,4,-16,,,-3,1,-3,1,ziemlich sicher,sicher,1,,,56,Realschule,f,gering,gering,2,weniger stark,Sicherheit,avers,teils/ teils,0,weder/noch,,,
2:risk,,new,both right,1952,Party B,Party B,yes,no,no,no,no,no,yes,-3,-3,0,0,-3,-3,0,0,,,0,0,0,-3,weder/noch,unsicher,0,,,33,Hauptschule,f,gering,gering,2,überhaupt nicht,Sicherheit,avers,teils/ teils,4,weder/noch,,,
2:risk,,new,both right,1955,Party B,Party A,yes,yes,no,no,yes,no,no,-5,-6,-1,11,-5,-6,-1,11,,,3,4,3,-2,ziemlich unsicher,unsicher,4,,,42,Abitur,f,gering,gering,1,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,-3,ziemlich sicher,,,
2:risk,,new,both right,1958,Party B,Party A,yes,no,no,no,yes,no,no,-2,-5,-3,21,-2,-5,-3,21,,,-1,2,-1,-3,ziemlich sicher,sicher,2,,,33,Realschule,f,groß,groß,0,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,-2,weder/noch,,,
2:risk,,new,both right,1961,Party B,Party A,yes,no,no,no,yes,no,no,-2,-3,-1,5,-2,-3,-1,5,,,-3,-2,-3,-5,sehr sicher,sicher,-2,,,46,Realschule,m,sehr groß,groß,0,sehr stark,manchmal Risiken,affin,sehr zufrieden,-3,ziemlich sicher,,,
2:risk,,new,both left,1963,Party A,Party A,yes,yes,no,no,no,no,yes,-4,-4,0,0,-4,-4,0,0,,,-4,-4,-4,0,sehr sicher,sicher,-4,,,53,Hauptschule,f,sehr groß,groß,1,ziemlich stark,manchmal Risiken,affin,sehr unzufrieden,-5,ziemlich sicher,,,
2:risk,,new,left/right,1965,Party A,Party A,yes,no,no,no,yes,no,yes,-1,-3,-2,8,-3,-1,2,-8,,,-2,2,2,-1,ziemlich sicher,sicher,-2,,,69,Realschule,f,groß,groß,1,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich unsicher,,,
2:risk,,new,left/right,1971,Party A,Party B,no,no,no,no,no,no,no,-1,-3,-2,8,-3,-1,2,-8,,,-3,1,1,-2,sehr sicher,sicher,-3,,,48,Hochschulstudium,m,groß,groß,1,ziemlich stark,Sicherheit,avers,ziemlich zufrieden,1,ziemlich sicher,,,
2:risk,,new,left/right,1972,Party B,Party A,yes,no,no,no,yes,no,no,0,-6,-6,36,0,-6,-6,36,,,-2,4,-2,-2,ziemlich sicher,sicher,4,,,45,Hochschulstudium,f,gering,gering,1,weniger stark,unbedingte Sicherheit,avers,ziemlich zufrieden,-2,ziemlich sicher,,,
2:risk,,new,left/right,1975,Party B,Party A,yes,yes,no,yes,yes,no,no,0,-1,-1,1,0,-1,-1,1,,,-1,0,-1,-1,sehr unsicher,unsicher,0,,,21,ohne,m,groß,groß,0,überhaupt nicht,unbedingte Sicherheit,avers,sehr zufrieden,-1,weder/noch,,,
2:risk,,new,both right,1978,Party B,Party A,yes,no,no,no,yes,no,no,-2,-4,-2,12,-2,-4,-2,12,,,1,3,1,-1,ziemlich sicher,sicher,3,,,57,Realschule,f,gering,gering,1,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,-1,ziemlich sicher,,,
2:risk,,new,left/right,1980,Party A,Party A,yes,yes,no,no,no,no,yes,-2,-4,-2,12,-4,-2,2,-12,,,-2,4,4,0,sehr sicher,sicher,-2,,,57,Hochschulstudium,m,groß,groß,0,sehr stark,Sicherheit,avers,ziemlich zufrieden,0,sehr sicher,,,
2:risk,,new,left/right,1984,Party B,Party A,yes,no,no,yes,no,no,no,0,-3,-3,9,0,-3,-3,9,,,0,3,0,0,sehr sicher,sicher,3,,,38,Hauptschule,m,sehr groß,groß,0,sehr stark,häufig Risiken,affin,sehr zufrieden,3,sehr sicher,,,
2:risk,,new,both left,1986,Party A,Party A,yes,no,no,no,yes,no,yes,-1,-1,0,0,-1,-1,0,0,,,-4,-4,-4,-3,sehr sicher,sicher,-4,,,32,Hochschulstudium,m,groß,groß,1,sehr stark,Sicherheit,avers,ziemlich zufrieden,1,ziemlich sicher,,,
2:risk,,new,left/right,1989,Party B,Party B,yes,no,yes,no,yes,yes,yes,-5,0,5,-25,-5,0,5,-25,,,-3,2,-3,2,ziemlich sicher,sicher,2,,,60,Realschule,m,groß,groß,2,ziemlich stark,manchmal Risiken,affin,teils/ teils,0,ziemlich sicher,,,
2:risk,,new,left/right,1991,Party A,Party A,yes,yes,no,no,no,no,yes,-1,-2,-1,3,-2,-1,1,-3,,,-1,2,2,0,ziemlich sicher,sicher,-1,,,70,Realschule,f,groß,groß,2,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,,,
2:risk,,new,left/right,1994,Party B,Party A,yes,yes,no,no,no,no,no,-1,-3,-2,8,-1,-3,-2,8,,,-2,2,-2,-1,ziemlich sicher,sicher,2,,,66,Hauptschule,f,groß,groß,1,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,,,
2:risk,,new,left/right,1995,Party B,Party A,yes,no,no,no,no,no,no,-3,-4,-1,7,-3,-4,-1,7,,,-3,4,-3,0,sehr sicher,sicher,4,,,35,Abitur,f,sehr groß,groß,2,ziemlich stark,Sicherheit,avers,sehr zufrieden,-1,sehr sicher,,,
2:risk,,new,left/right,1997,Party B,Party B,no,no,no,no,no,no,yes,-1,-2,-1,3,-1,-2,-1,3,,,-1,2,-1,0,sehr sicher,sicher,2,,,46,Realschule,m,gering,gering,3,ziemlich stark,manchmal Risiken,affin,teils/ teils,-3,sehr sicher,,,
2:risk,,new,both right,2002,Party B,Party B,yes,no,no,no,no,no,yes,-1,-1,0,0,-1,-1,0,0,,,1,1,1,0,sehr sicher,sicher,1,,,50,Realschule,f,groß,groß,3,weniger stark,Sicherheit,avers,sehr zufrieden,0,ziemlich sicher,,,
2:risk,,new,left/right,2003,Party B,Party A,yes,no,no,no,yes,no,no,-1,-3,-2,8,-1,-3,-2,8,,,0,4,0,1,ziemlich sicher,sicher,4,,,59,Hauptschule,m,sehr gering,gering,2,überhaupt nicht,manchmal Risiken,affin,ziemlich unzufrieden,-2,ziemlich sicher,,,
2:risk,,new,both right,2006,Party B,Party B,yes,no,yes,no,yes,yes,yes,-3,-3,0,0,-3,-3,0,0,,,3,3,3,0,sehr sicher,sicher,3,,,63,Hauptschule,m,groß,groß,3,ziemlich stark,Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,,,
2:risk,,new,both left,2010,Party B,Party B,yes,no,no,no,yes,no,yes,-2,-1,1,-3,-2,-1,1,-3,,,-2,-1,-2,0,ziemlich sicher,sicher,-1,,,54,Realschule,f,groß,groß,1,überhaupt nicht,manchmal Risiken,affin,ziemlich unzufrieden,-1,ziemlich sicher,,,
2:risk,,new,left/right,2011,Party B,Party A,yes,no,no,no,no,no,no,0,-4,-4,16,0,-4,-4,16,,,0,4,0,0,sehr sicher,sicher,4,,,32,Abitur,f,groß,groß,1,sehr stark,keine Vorlieben,neutral,ziemlich zufrieden,-5,sehr sicher,,,
